,root:Elder,root:Young
S320,0.48501554,0.5149845
S290,0.6376553,0.36234474
SRR5602345,0.6567297,0.34327036
S330,0.12510502,0.8748949
SRR5602125,0.11481052,0.8851895
SRR5602220,0.6107231,0.38927686
S050,0.13454632,0.86545366
S080,0.65674305,0.3432569
SRR5602155,0.64912224,0.3508778
SRR5602193,0.16549501,0.834505
SRR5602335,0.6570733,0.3429267
SRR5602119,0.53290194,0.46709803
S150,0.11597403,0.88402593
SRR5602179,0.65718573,0.3428142
SRR3679961,0.035360552,0.9646395
SRR5602134,0.6560366,0.34396338
S130,0.36511633,0.63488364
S200,0.6560421,0.3439579
S210,0.041240986,0.95875895
SRR5602290,0.65580213,0.34419778
SRR5602138,0.4782167,0.52178323
C052,0.6560842,0.34391585
C012,0.115479656,0.88452035
SRR5602168,0.12405995,0.87594
SRR5602159,0.63550055,0.36449945
SRR5602160,0.5830278,0.4169722
SRR5602010,0.65596217,0.34403783
C010,0.5406338,0.45936623
S240,0.15253027,0.84746975
S030,0.076116376,0.9238836
SRR5602324,0.5976719,0.40232807
SRR3679980,0.65674305,0.3432569
SRR5602349,0.18729882,0.81270117
S110,0.2220803,0.77791965
SRR5602182,0.65627295,0.34372702
S100,0.5608018,0.43919823
C042,0.053460542,0.9465394
SRR5602351,0.6561016,0.34389845
SRR5602333,0.27537003,0.72463
S220,0.60666716,0.3933328
SRR5602092,0.64256155,0.35743842
S120,0.6505585,0.3494415
SRR5602260,0.6567422,0.34325776
SRR5602284,0.65665215,0.3433478
C021,0.65674305,0.3432569
SRR5602256,0.16995609,0.8300439
SRR5602234,0.6400859,0.3599142
SRR5602210,0.17403784,0.8259622
S010,0.03809567,0.96190435
S280,0.6559043,0.34409574
S260,0.6339991,0.36600098
S020,0.61532074,0.38467926
SRR5602016,0.658451,0.34154904
S180,0.65629196,0.34370813
SRR5602145,0.1690521,0.83094794
