,root:Elder,root:Young
S320,0.031437736,0.96856225
S290,0.0678115,0.9321885
SRR5602345,0.53062,0.46938008
S330,0.55788434,0.44211563
SRR5602125,0.032195956,0.967804
SRR5602220,0.53828186,0.46171814
S050,0.06769536,0.9323047
S080,0.028621372,0.9713786
SRR5602155,0.5607218,0.4392782
SRR5602193,0.50500464,0.49499536
SRR5602335,0.5405764,0.4594236
SRR5602119,0.15288758,0.8471124
S150,0.028897613,0.9711024
SRR5602179,0.5063505,0.49364948
SRR3679961,0.52047867,0.4795213
SRR5602134,0.55532926,0.44467083
S130,0.060606167,0.93939376
S200,0.5088089,0.49119106
S210,0.02939478,0.9706052
SRR5602290,0.21638803,0.78361195
SRR5602138,0.27841392,0.72158605
C052,0.56912434,0.43087566
C012,0.13989477,0.8601052
SRR5602168,0.038188696,0.96181136
SRR5602159,0.31315094,0.68684906
SRR5602160,0.5381976,0.46180245
SRR5602010,0.5703949,0.4296051
C010,0.046726458,0.95327353
S240,0.029994182,0.97000575
S030,0.55578196,0.444218
SRR5602324,0.24664207,0.7533579
SRR3679980,0.028621372,0.9713786
SRR5602349,0.51053447,0.4894655
S110,0.3629491,0.6370509
SRR5602182,0.5690701,0.43092984
S100,0.08907408,0.91092587
C042,0.06084644,0.93915355
SRR5602351,0.57024646,0.42975357
SRR5602333,0.04021347,0.95978653
S220,0.4265866,0.5734134
SRR5602092,0.19558373,0.80441624
S120,0.53607994,0.46392006
SRR5602260,0.5014091,0.49859083
SRR5602284,0.5670387,0.4329613
C021,0.5650803,0.4349197
SRR5602256,0.50309706,0.49690294
SRR5602234,0.38150114,0.61849886
SRR5602210,0.52412677,0.47587323
S010,0.046655092,0.95334494
S280,0.5684115,0.43158844
S260,0.11440232,0.8855977
S020,0.5246165,0.47538346
SRR5602016,0.5311926,0.4688074
S180,0.56968707,0.43031287
SRR5602145,0.08107568,0.9189243
