,root:Elder,root:Young
S320,0.63244486,0.3675552
S290,0.62598896,0.37401095
SRR5602345,0.65934473,0.34065536
S330,0.5109159,0.48908412
SRR5602125,0.12167983,0.8783202
SRR5602220,0.636274,0.36372608
S050,0.12491349,0.8750865
S080,0.6598937,0.34010628
SRR5602155,0.6727396,0.32726046
SRR5602193,0.615321,0.38467905
SRR5602335,0.6706861,0.32931384
SRR5602119,0.55724496,0.44275507
S150,0.11516424,0.8848358
SRR5602179,0.67182165,0.32817844
SRR3679961,0.5210684,0.47893158
SRR5602134,0.67205167,0.3279484
S130,0.54206973,0.4579303
S200,0.66086936,0.3391306
S210,0.14437675,0.85562325
SRR5602290,0.6598937,0.34010628
SRR5602138,0.57680905,0.42319095
C052,0.6597216,0.34027836
C012,0.20205465,0.7979454
SRR5602168,0.11454128,0.8854587
SRR5602159,0.61601794,0.38398203
SRR5602160,0.62467456,0.3753254
SRR5602010,0.6653715,0.33462852
C010,0.14073293,0.859267
S240,0.3146902,0.6853098
S030,0.40077898,0.59922105
SRR5602324,0.6161541,0.38384593
SRR3679980,0.6598937,0.34010628
SRR5602349,0.37096786,0.62903214
S110,0.13340229,0.8665977
SRR5602182,0.6645534,0.33544657
S100,0.55126786,0.4487321
C042,0.66754496,0.33245504
SRR5602351,0.6720845,0.32791546
SRR5602333,0.34515172,0.6548483
S220,0.6525159,0.3474841
SRR5602092,0.6453753,0.3546247
S120,0.6503147,0.34968528
SRR5602260,0.65988654,0.3401135
SRR5602284,0.660015,0.33998504
C021,0.6598937,0.34010628
SRR5602256,0.60975003,0.39024997
SRR5602234,0.6141247,0.38587534
SRR5602210,0.61741984,0.38258013
S010,0.115040764,0.8849592
S280,0.6688865,0.33111352
S260,0.6538339,0.34616604
S020,0.657616,0.342384
SRR5602016,0.64930594,0.35069412
S180,0.6706013,0.3293987
SRR5602145,0.32957464,0.67042536
