,root:Elder,root:Young
K113,0.19010608,0.8098939
SRR5601929,0.5943579,0.40564215
SRR5602306,0.12377483,0.8762251
SRR5602008,0.6691731,0.33082685
K119,0.25332534,0.74667466
SRR5602280,0.11576789,0.8842321
SRR5602314,0.6571663,0.3428337
SRR3679946,0.21744438,0.78255564
SRR5602327,0.6692408,0.33075917
SRR5602338,0.14849594,0.8515041
SRR5602178,0.12044648,0.8795535
SRR5602098,0.45368066,0.5463193
SRR3679987,0.13852161,0.8614784
SRR5602099,0.65648246,0.34351757
SRR5602347,0.6561402,0.34385982
C007,0.11892505,0.88107497
SRR5601993,0.47812048,0.52187943
SRR5602116,0.6571621,0.342838
SRR5602186,0.11623406,0.88376594
SRR5602328,0.6682223,0.33177772
SRR3679929,0.14476478,0.8552352
SRR5602122,0.6436758,0.35632423
SRR5602172,0.5862286,0.4137714
SRR3679974,0.60429955,0.39570042
SRR3679965,0.6617856,0.33821443
SRR5602035,0.6344642,0.36553583
SRR5602323,0.6571182,0.3428818
SRR3680080,0.6619322,0.3380679
K124,0.1161796,0.8838204
SRR5602320,0.11876174,0.88123834
SRR5601933,0.50318456,0.49681538
SRR3679998,0.6554694,0.34453055
SRR3680063,0.65016073,0.34983924
SRR5602312,0.6427584,0.35724163
SRR5601996,0.6571668,0.34283322
SRR3680035,0.31344393,0.68655604
SRR5602270,0.14105852,0.8589415
C002,0.12029314,0.8797068
SRR5602218,0.60146815,0.39853188
SRR5602142,0.6614378,0.33856225
SRR3680070,0.6374598,0.36254013
SRR5602204,0.64225984,0.35774013
SRR5602148,0.47030172,0.52969825
SRR5601989,0.66927886,0.33072114
SRR5610085,0.14995806,0.8500419
SRR3679975,0.66129667,0.33870333
SRR5602012,0.42237207,0.57762796
SRR5602331,0.65652514,0.34347492
SRR5602036,0.64947,0.35053003
SRR3680007,0.65716594,0.342834
SRR5602305,0.3815364,0.61846364
SRR5601986,0.11628574,0.88371426
SRR5602332,0.6668747,0.33312535
SRR5610008,0.13285716,0.86714286
SRR5609969,0.65549856,0.34450147
