,root:Elder,root:Young
S320,0.7010019,0.29899806
S290,0.7128553,0.2871447
SRR5602345,0.74534416,0.2546558
S330,0.74169487,0.25830513
SRR5602125,0.4529738,0.5470262
SRR5602220,0.7337393,0.2662607
S050,0.2031111,0.7968889
S080,0.7454113,0.25458872
SRR5602155,0.7451855,0.2548146
SRR5602193,0.67109114,0.32890895
SRR5602335,0.7461755,0.25382447
SRR5602119,0.7355793,0.2644207
S150,0.14119661,0.8588034
SRR5602179,0.7451373,0.25486273
SRR3679961,0.074008726,0.9259913
SRR5602134,0.7449466,0.2550534
S130,0.21128519,0.78871477
S200,0.74517196,0.254828
S210,0.73503906,0.264961
SRR5602290,0.74531764,0.2546824
SRR5602138,0.6407213,0.3592787
C052,0.74530894,0.25469106
C012,0.7451641,0.2548359
SRR5602168,0.14119515,0.8588048
SRR5602159,0.6965269,0.30347314
SRR5602160,0.74256045,0.25743955
SRR5602010,0.7449789,0.25502107
C010,0.71920776,0.2807922
S240,0.6824414,0.3175586
S030,0.14277819,0.8572218
SRR5602324,0.71162605,0.28837395
SRR3679980,0.7454113,0.25458872
SRR5602349,0.2543155,0.74568444
S110,0.7089253,0.2910747
SRR5602182,0.7452366,0.25476336
S100,0.73066336,0.26933664
C042,0.039967347,0.96003264
SRR5602351,0.74500144,0.2549986
SRR5602333,0.73854506,0.261455
S220,0.7451754,0.2548246
SRR5602092,0.73847705,0.261523
S120,0.74383414,0.2561659
SRR5602260,0.7454112,0.25458878
SRR5602284,0.74539,0.25460997
C021,0.7454113,0.25458872
SRR5602256,0.5124872,0.4875129
SRR5602234,0.74534875,0.25465128
SRR5602210,0.6061036,0.39389637
S010,0.14091823,0.8590818
S280,0.7460832,0.25391683
S260,0.49925902,0.50074095
S020,0.7437818,0.25621817
SRR5602016,0.7462991,0.2537009
S180,0.74506366,0.25493628
SRR5602145,0.5420849,0.4579151
