,root:Elder,root:Young
SRR5602230,0.46371475,0.5362853
SRR5602217,0.3783207,0.62167937
SRR5601967,0.036934525,0.96306545
SRR5602280,0.034358192,0.96564186
SRR5602133,0.048756596,0.95124334
SRR5602173,0.53174317,0.4682568
SRR5602281,0.39137653,0.60862345
SRR3679946,0.47031012,0.52968985
SRR5602158,0.5217791,0.47822094
SRR5602341,0.5014091,0.49859083
SRR5602192,0.5238513,0.47614864
SRR5602098,0.54598814,0.45401183
SRR3679987,0.071407594,0.9285923
SRR5602099,0.5535145,0.44648558
SRR5602184,0.35971633,0.64028364
SRR5602015,0.54757077,0.45242923
C007,0.4401669,0.5598331
SRR5602011,0.546273,0.453727
SRR5602030,0.5679218,0.43207818
SRR5601993,0.549246,0.450754
SRR3679970,0.5582795,0.4417205
SRR5602250,0.40795627,0.59204376
SRR3680079,0.501915,0.49808505
SRR5602180,0.4411384,0.5588616
SRR5602154,0.43873748,0.5612625
SRR5601985,0.5491046,0.4508954
SRR3679965,0.4813443,0.51865566
SRR5602304,0.043811515,0.9561885
SRR5602023,0.42876506,0.57123494
SRR5602093,0.5378815,0.46211857
SRR5602118,0.10312209,0.8968779
SRR5602323,0.37551534,0.62448466
SRR5601928,0.51508415,0.48491582
SRR3680080,0.51456636,0.48543367
SRR5602286,0.49593943,0.50406057
C054,0.12305497,0.876945
SRR5602248,0.5094544,0.49054557
SRR5602166,0.44553944,0.55446047
SRR5602096,0.54565907,0.45434096
SRR5602270,0.5252566,0.47474343
SRR5602123,0.55159533,0.44840464
SRR5602218,0.5303777,0.4696223
SRR5602142,0.44986147,0.55013853
SRR5602177,0.4321694,0.5678306
SRR5601959,0.02862154,0.9713785
SRR5610085,0.12227512,0.8777249
SRR5602299,0.51629597,0.48370403
SRR3679968,0.5550979,0.44490212
SRR5602157,0.3054069,0.69459313
SRR3679967,0.54614913,0.45385092
SRR3680007,0.50864124,0.49135873
SRR5602305,0.55227363,0.44772637
SRR5601926,0.54949886,0.45050108
SRR5602332,0.119073845,0.8809262
SRR5602264,0.45458186,0.5454182
