,root:Elder,root:Young
K306,0.1335767,0.8664233
SRR5602278,0.65348655,0.34651348
SRR3679963,0.61928636,0.38071364
SRR5602306,0.37643352,0.6235665
SRR5602233,0.6382723,0.36172768
SRR3680055,0.6546841,0.34531584
SRR5602226,0.65291035,0.3470896
SRR5602314,0.6546844,0.3453156
SRR3680084,0.121425726,0.8785743
SRR3679931,0.6447542,0.35524586
SRR5602196,0.43941224,0.56058776
SRR5602167,0.6449607,0.35503924
C007,0.1433395,0.8566605
SRR5602011,0.6343309,0.36566904
SRR5602170,0.6528845,0.3471155
SRR5602207,0.64870334,0.35129666
SRR3679970,0.6438012,0.3561988
SRR5602063,0.65438086,0.3456191
SRR5602354,0.6476864,0.35231352
SRR5602154,0.64678353,0.3532164
SRR3679989,0.63111055,0.36888942
SRR5601985,0.4941932,0.5058068
SRR5602275,0.3819604,0.6180396
SRR5602289,0.65320057,0.3467994
SRR5602317,0.6529602,0.34703985
SRR3679930,0.6360669,0.3639331
SRR5602292,0.6070979,0.39290205
SRR5602311,0.6546844,0.3453156
C048,0.6544006,0.34559938
SRR5602118,0.64308155,0.35691845
SRR5602169,0.6546844,0.3453156
SRR3680074,0.60466355,0.39533645
SRR5602014,0.42349488,0.5765051
SRR5602248,0.5877463,0.41225362
SRR5602175,0.6424329,0.35756704
SRR5602151,0.6584582,0.34154186
SRR3679988,0.6509318,0.34906822
SRR3679991,0.35484615,0.6451539
SRR3680086,0.6463924,0.35360762
SRR5602271,0.6546844,0.3453156
SRR3680017,0.5491066,0.45089334
C002,0.1175424,0.88245755
SRR5602142,0.65409607,0.3459039
SRR5602177,0.6546844,0.3453156
SRR5601959,0.11674877,0.88325125
SRR5601989,0.64844465,0.35155532
SRR5602257,0.30229968,0.6977003
SRR5602299,0.18748334,0.8125166
SRR5602036,0.65208346,0.3479165
SRR5602094,0.6545184,0.34548157
SRR5601926,0.6222617,0.37773827
SRR5602332,0.6302232,0.36977682
SRR5602029,0.6361902,0.36380982
SRR5602337,0.6537693,0.34623072
SRR3680039,0.120553225,0.87944674
