,root:Elder,root:Young
K113,0.18278445,0.81721556
K306,0.16739121,0.83260876
SRR3680059,0.79683536,0.20316456
SRR5602136,0.8077721,0.19222796
SRR5602076,0.17073114,0.8292688
SRR5601981,0.69667053,0.30332944
SRR5602171,0.7775736,0.2224264
SRR5602008,0.8111452,0.18885481
SRR3679985,0.80103916,0.1989608
SRR3680034,0.52329606,0.47670394
SRR5602266,0.30495968,0.6950403
C024,0.8133026,0.18669744
SRR5602099,0.8083196,0.19168036
SRR5602015,0.8131324,0.1868676
SRR5602097,0.20262417,0.7973758
SRR5602197,0.6567456,0.34325436
SRR5602130,0.16791868,0.8320813
SRR5602030,0.81330216,0.18669786
SRR5601993,0.7848228,0.21517715
SRR5602250,0.8132737,0.18672623
SRR5602180,0.813293,0.18670702
SRR5602354,0.8140184,0.18598156
SRR3680085,0.8131544,0.18684559
C011,0.50590235,0.4940976
SRR5602304,0.8015275,0.19847253
SRR5602058,0.80244946,0.19755048
SRR3679962,0.8133034,0.18669662
SRR5602245,0.6702441,0.32975593
K309,0.80847734,0.19152266
SRR5602323,0.8133017,0.18669838
SRR3679976,0.29446077,0.7055392
C054,0.3545009,0.6454991
SRR5602225,0.8133034,0.18669662
SRR5602166,0.7760828,0.2239172
SRR5601927,0.80174315,0.1982569
SRR5601933,0.18895501,0.81104493
SRR5602175,0.80263984,0.19736014
SRR3679945,0.79797024,0.20202976
SRR5601996,0.8133034,0.18669662
SRR5602027,0.74840045,0.25159952
SRR3680024,0.8133034,0.18669662
SRR5602271,0.8133034,0.18669662
SRR5602066,0.75002515,0.24997485
SRR5602247,0.37471882,0.6252812
SRR5602313,0.8133034,0.18669665
SRR3680017,0.76123273,0.23876728
SRR5602123,0.8133032,0.18669689
SRR5602148,0.777954,0.22204602
SRR5602252,0.1695309,0.8304691
SRR5601924,0.48745164,0.5125484
SRR5602157,0.8004197,0.19958031
SRR5602297,0.8133034,0.18669662
SRR3680048,0.74787146,0.25212848
SRR5602079,0.80913347,0.19086656
SRR5602165,0.78382427,0.21617578
