,root:Elder,root:Young
K113,0.14539935,0.85460067
SRR5601929,0.6836005,0.3163995
SRR3680016,0.14138892,0.8586111
SRR5602233,0.73183376,0.2681662
SRR5602018,0.15644614,0.84355384
SRR3680055,0.7454113,0.25458872
SRR3679977,0.73034114,0.26965886
SRR5601990,0.71032524,0.28967476
SRR5602080,0.74502677,0.25497326
SRR5602098,0.39541832,0.6045817
SRR5602196,0.74150866,0.25849134
SRR5602347,0.7434499,0.2565501
C007,0.33585885,0.66414106
SRR3679992,0.7217101,0.27828994
SRR5610011,0.7397197,0.26028022
SRR5602207,0.7441126,0.25588733
SRR5602293,0.434941,0.56505907
SRR5602186,0.14118373,0.85881627
SRR3679970,0.7418754,0.25812453
SRR3679929,0.21827,0.78173
SRR5602180,0.74531215,0.25468785
SRR5602354,0.74613386,0.2538661
SRR5602336,0.74492776,0.25507224
SRR5602205,0.6717742,0.3282258
SRR5602122,0.61563444,0.38436556
SRR3679974,0.72671175,0.27328822
SRR5602191,0.70317537,0.2968246
K108,0.7443177,0.2556823
SRR3680011,0.74523354,0.25476646
SRR5602139,0.7453188,0.2546813
C048,0.7449847,0.25501528
SRR3679962,0.7454113,0.25458872
SRR5602245,0.6163809,0.38361922
SRR5602118,0.7413665,0.2586335
SRR3679994,0.6729134,0.32708666
SRR3680036,0.68887365,0.31112632
SRR5602323,0.74539816,0.2546018
SRR3680080,0.7458286,0.2541714
SRR5601983,0.74531347,0.25468656
SRR5602166,0.7387506,0.26124942
SRR5602320,0.14131439,0.8586856
SRR3680063,0.7304538,0.2695462
SRR5602203,0.7453992,0.25460085
SRR5601934,0.7454113,0.25458872
SRR5602252,0.1411956,0.8588044
SRR5601924,0.32479805,0.67520195
SRR5602257,0.33845553,0.6615445
SRR3679975,0.7454022,0.25459784
K105,0.49500227,0.50499773
SRR5602187,0.14110185,0.8588981
SRR5602157,0.7297461,0.27025396
SRR3680048,0.68646467,0.31353536
SRR5602305,0.49580926,0.50419074
SRR5602079,0.7390726,0.26092735
SRR5602337,0.7449963,0.25500366
