,root:Elder,root:Young
SRR3680078,0.1571878,0.8428122
SRR5601995,0.10261915,0.8973809
SRR5602217,0.5537475,0.44625252
SRR5602171,0.580151,0.41984895
SRR5602140,0.30218962,0.69781035
SRR5602321,0.5765876,0.4234124
SRR3680034,0.097513154,0.90248686
SRR5602280,0.038359217,0.9616408
SRR5602060,0.5820861,0.4179139
SRR5602343,0.22314033,0.77685964
SRR5602183,0.58265877,0.41734117
SRR5602327,0.17410514,0.82589483
SRR5602135,0.13867031,0.86132973
SRR5602338,0.2285003,0.7714997
SRR5602273,0.16433924,0.8356607
SRR5602098,0.11603589,0.8839641
SRR5602015,0.24603699,0.753963
SRR3680043,0.39132786,0.60867214
K301,0.10073882,0.89926124
SRR5602249,0.54120696,0.45879307
SRR5602205,0.07348881,0.92651117
SRR5602317,0.23463535,0.76536465
SRR3680011,0.5765153,0.42348468
SRR5602292,0.57733375,0.42266625
SRR5602034,0.18897547,0.8110245
SRR5602035,0.26633602,0.733664
C003,0.13917796,0.8608221
C048,0.5827222,0.41727784
SRR3679936,0.072110064,0.9278899
SRR5602022,0.20210236,0.79789764
SRR3680044,0.57748926,0.4225107
SRR3680074,0.14493948,0.8550605
C054,0.47814047,0.5218595
SRR5602095,0.57748926,0.4225107
SRR5601933,0.21427408,0.78572595
SRR5602175,0.57110256,0.4288974
SRR3679998,0.5146349,0.48536503
SRR5602151,0.58266157,0.41733846
SRR5602096,0.28754792,0.7124521
SRR3680086,0.31157714,0.68842286
SRR3680035,0.37022093,0.62977904
SRR5602027,0.17471917,0.8252808
SRR5602066,0.086179316,0.9138207
SRR5602313,0.5772794,0.42272058
SRR3680017,0.071706995,0.928293
C018,0.58008635,0.41991362
SRR5602218,0.5821116,0.41788843
SRR5602246,0.35050777,0.64949226
SRR5602285,0.47620252,0.52379745
SRR5602339,0.26517975,0.73482025
SRR5602305,0.16210166,0.8378984
SRR5602079,0.14065784,0.8593422
SRR5610008,0.55764186,0.44235808
SRR5602264,0.58206356,0.41793647
SRR5602100,0.5766132,0.42338678
