,root:Elder,root:Young
SRR5602076,0.031959385,0.9680406
SRR5602306,0.112045385,0.8879546
SRR5602171,0.13902164,0.86097836
SRR5602008,0.5727286,0.42727143
SRR5601931,0.11122041,0.8887795
SRR5602343,0.17699817,0.8230018
SRR5602117,0.50258416,0.49741578
SRR5602327,0.52971125,0.47028875
SRR5610010,0.47382355,0.52617645
SRR5602224,0.29534614,0.7046539
SRR5602158,0.23962088,0.76037914
SRR5602017,0.5681102,0.43188977
SRR3679987,0.5684377,0.4315623
SRR5602198,0.5679498,0.43205023
SRR5602196,0.19836132,0.80163866
SRR3680043,0.1705541,0.8294459
SRR5602181,0.57112217,0.4288778
SRR5602011,0.09765173,0.90234834
SRR5602116,0.43277803,0.56722194
SRR5602199,0.358984,0.64101595
SRR5602250,0.567846,0.43215397
K304,0.0681156,0.9318844
SRR5602354,0.5722699,0.4277301
SRR5602336,0.55123,0.44877002
SRR5602304,0.5688534,0.43114662
SRR5601982,0.12540779,0.87459224
SRR3680093,0.4849353,0.5150647
C003,0.15986389,0.8401361
SRR3679962,0.56935084,0.4306492
SRR5602118,0.2326665,0.7673335
SRR3680044,0.56935084,0.4306492
SRR3679983,0.56974417,0.43025583
SRR3679969,0.12131588,0.8786841
SRR3679998,0.16440426,0.8355958
SRR5802183,0.04640291,0.9535971
SRR3680086,0.11052224,0.8894778
SRR5601988,0.2774429,0.72255707
SRR3679945,0.1060704,0.89392966
SRR5601996,0.028792758,0.9712072
SRR3680035,0.113855496,0.8861445
SRR5602247,0.5280042,0.47199574
SRR5602270,0.15954831,0.8404517
SRR5602176,0.5666899,0.43331003
SRR5602204,0.10719491,0.89280504
SRR5602148,0.5364385,0.46356145
SRR5602279,0.02893654,0.97106344
SRR5610085,0.20776463,0.7922354
SRR3679975,0.5649488,0.4350512
SRR5602214,0.5664924,0.43350762
SRR5602012,0.52247113,0.47752896
SRR5602297,0.56849366,0.43150637
SRR5602020,0.56602985,0.43397006
SRR5601941,0.21530733,0.7846927
SRR5602121,0.5370044,0.4629956
SRR5602100,0.48822933,0.5117706
