,root:Elder,root:Young
K113,0.27960488,0.72039515
SRR3679963,0.31126624,0.68873376
SRR5602217,0.42885494,0.57114506
SRR3680072,0.30433717,0.6956628
SRR5602132,0.4521354,0.5478646
SRR5602171,0.084395,0.91560495
SRR5602233,0.31315815,0.68684185
SRR3680055,0.052023105,0.94797695
SRR3680045,0.31158593,0.68841404
SRR5602280,0.038999036,0.9610009
SRR5602060,0.53736126,0.4626387
SRR5602342,0.55306166,0.44693828
SRR5602261,0.3035075,0.69649243
SRR5602080,0.57043475,0.42956522
SRR5602158,0.37831777,0.6216823
SRR3679987,0.05979217,0.9402079
SRR5602198,0.56969666,0.4303033
SRR5602310,0.23621619,0.7637838
SRR5602099,0.5192615,0.4807385
SRR5602184,0.23424238,0.7657576
SRR5602215,0.04378669,0.9562133
SRR5602181,0.5424872,0.4575128
SRR5610011,0.057002783,0.9429972
SRR5602186,0.060144883,0.9398551
SRR5602294,0.5461462,0.45385373
SRR5602054,0.5438465,0.45615348
SRR3679929,0.32618877,0.67381126
SRR5602205,0.30536354,0.69463646
SRR5610014,0.5562155,0.44378448
SRR3679965,0.56352264,0.43647736
SRR3679940,0.35427135,0.64572865
SRR3680053,0.25388074,0.7461193
SRR5602153,0.37044615,0.6295538
SRR3679969,0.3287486,0.67125136
SRR5601933,0.06563199,0.93436795
SRR5602152,0.39314833,0.6068516
SRR5602312,0.55974877,0.4402512
SRR3680046,0.37949902,0.6205009
SRR3679945,0.3091105,0.6908895
SRR3680024,0.028621618,0.9713784
SRR5602066,0.31781268,0.6821873
SRR5602247,0.51597816,0.48402187
SRR3680058,0.56787175,0.43212822
SRR5602270,0.31793907,0.6820609
SRR5602218,0.51764023,0.48235977
SRR5602285,0.3062386,0.6937614
SRR5602214,0.43715623,0.5628437
SRR5602157,0.3576978,0.6423022
SRR5602297,0.028629873,0.97137016
SRR3680007,0.44502574,0.55497426
SRR5601926,0.31062314,0.6893769
SRR5602264,0.5453539,0.45464617
SRR3680002,0.34395006,0.6560499
SRR5602165,0.08649983,0.91350013
SRR3680039,0.17442033,0.8255797
