,root:Elder,root:Young
S320,0.61422527,0.3857747
S290,0.6226102,0.3773898
SRR5602345,0.6489531,0.35104683
S330,0.6487052,0.35129485
SRR5602125,0.10770927,0.8922907
SRR5602220,0.65477633,0.34522372
S050,0.1374232,0.86257684
S080,0.64895374,0.3510463
SRR5602155,0.647489,0.352511
SRR5602193,0.15756252,0.84243745
SRR5602335,0.65851074,0.34148926
SRR5602119,0.6139489,0.38605115
S150,0.034314126,0.96568584
SRR5602179,0.65571606,0.34428397
SRR3679961,0.12167112,0.87832886
SRR5602134,0.6485119,0.35148814
S130,0.2182884,0.7817116
S200,0.6486298,0.35137025
S210,0.034198444,0.9658016
SRR5602290,0.64826655,0.3517335
SRR5602138,0.5115599,0.48844013
C052,0.6489306,0.35106942
C012,0.26183987,0.73816013
SRR5602168,0.33189282,0.66810715
SRR5602159,0.6045312,0.39546874
SRR5602160,0.6527061,0.3472939
SRR5602010,0.64870495,0.35129505
C010,0.42408776,0.57591224
S240,0.5292653,0.4707347
S030,0.115204535,0.8847955
SRR5602324,0.611939,0.388061
SRR3679980,0.64895374,0.3510463
SRR5602349,0.23330541,0.7666946
S110,0.115247294,0.88475275
SRR5602182,0.6488495,0.35115048
S100,0.64404416,0.35595587
C042,0.05899,0.94101
SRR5602351,0.6487124,0.35128757
SRR5602333,0.55931664,0.44068336
S220,0.6457527,0.3542473
SRR5602092,0.6461364,0.3538636
S120,0.65810883,0.3418911
SRR5602260,0.6489537,0.35104635
SRR5602284,0.6489349,0.35106513
C021,0.64895374,0.3510463
SRR5602256,0.34059578,0.6594042
SRR5602234,0.6034724,0.3965276
SRR5602210,0.4677579,0.532242
S010,0.0596873,0.94031274
S280,0.6430241,0.3569759
S260,0.08308873,0.91691124
S020,0.6487838,0.35121617
SRR5602016,0.65514934,0.34485063
S180,0.6487637,0.35123634
SRR5602145,0.32471672,0.6752833
