,root:Elder,root:Young
S320,0.7653986,0.23460138
S290,0.67887616,0.32112384
SRR5602345,0.76510733,0.23489265
S330,0.76206416,0.23793581
SRR5602125,0.14878392,0.851216
SRR5602220,0.7118431,0.28815687
S050,0.1455081,0.85449195
S080,0.76574725,0.23425272
SRR5602155,0.7579545,0.24204557
SRR5602193,0.52165043,0.47834963
SRR5602335,0.745219,0.25478104
SRR5602119,0.34441778,0.6555823
S150,0.7571719,0.2428281
SRR5602179,0.14905228,0.85094774
SRR3679961,0.14905217,0.85094786
SRR5602134,0.7633305,0.23666945
S130,0.7392858,0.26071426
S200,0.75771034,0.24228965
S210,0.14865187,0.8513481
SRR5602290,0.7639415,0.23605852
SRR5602138,0.5151533,0.4848467
C052,0.7646295,0.23537055
C012,0.14758535,0.8524146
SRR5602168,0.14598554,0.85401446
SRR5602159,0.61212033,0.38787964
SRR5602160,0.7374144,0.26258558
SRR5602010,0.7642872,0.23571289
C010,0.47943738,0.52056265
S240,0.55413,0.44586998
S030,0.14909251,0.8509075
SRR5602324,0.7508063,0.24919373
SRR3679980,0.76574725,0.23425272
SRR5602349,0.20455825,0.79544175
S110,0.14896083,0.8510392
SRR5602182,0.76457083,0.23542918
S100,0.6816736,0.31832638
C042,0.14804618,0.8519538
SRR5602351,0.7640388,0.23596121
SRR5602333,0.25125158,0.7487484
S220,0.14780414,0.85219586
SRR5602092,0.7527521,0.24724792
S120,0.7300474,0.26995265
SRR5602260,0.76574373,0.23425624
SRR5602284,0.76375,0.23624997
C021,0.76574725,0.23425272
SRR5602256,0.20426889,0.7957311
SRR5602234,0.56803346,0.43196654
SRR5602210,0.15592071,0.8440793
S010,0.15265176,0.8473483
S280,0.76517755,0.23482238
S260,0.1875727,0.8124273
S020,0.76293975,0.23706023
SRR5602016,0.7521135,0.24788646
S180,0.76483816,0.23516187
SRR5602145,0.73637927,0.26362076
