,root:Elder,root:Young
SRR5602201,0.5181614,0.48183858
SRR5602136,0.51892215,0.48107785
SRR3680072,0.26118788,0.738812
SRR5602132,0.49005046,0.5099495
SRR3680065,0.27854595,0.7214541
SRR5602233,0.27965382,0.7203462
SRR5602262,0.36899045,0.6310095
SRR5602133,0.5014091,0.49859083
SRR5602281,0.48322144,0.5167786
SRR5602266,0.2844405,0.71555954
SRR5610010,0.502244,0.49775603
SRR5602338,0.3587818,0.64121825
SRR5602017,0.5692424,0.43075755
SRR5602178,0.037026815,0.96297324
SRR5602098,0.27267262,0.72732735
SRR3680064,0.37484387,0.62515616
SRR3680043,0.36150786,0.6384921
SRR5602116,0.02862134,0.9713787
SRR5602057,0.33596617,0.66403383
SRR5602328,0.46977866,0.5302214
SRR5602054,0.5450399,0.45496014
SRR5602172,0.531741,0.46825895
SRR5601985,0.2759081,0.72409195
K108,0.41270146,0.58729863
SRR3679936,0.28023568,0.7197643
SRR5602093,0.29196733,0.70803267
SRR3679994,0.2655433,0.73445666
SRR5602232,0.46250007,0.53749996
SRR3679973,0.02862134,0.9713787
SRR3680080,0.53832126,0.46167883
C054,0.08710419,0.91289586
SRR5602248,0.38182315,0.6181769
SRR3680083,0.5174443,0.4825557
SRR3679983,0.55707824,0.4429217
SRR5602353,0.5341786,0.4658214
SRR5601933,0.05901445,0.94098556
SRR5602151,0.543638,0.45636207
K316,0.053243596,0.94675636
SRR3680086,0.28104654,0.71895343
SRR5602263,0.5014091,0.49859083
SRR5602330,0.5277078,0.47229213
SRR3680024,0.02862134,0.9713787
SRR5602271,0.02862134,0.9713787
SRR5602313,0.3992736,0.60072637
SRR5602270,0.33426535,0.66573465
SRR3680017,0.2664016,0.7335984
SRR5601934,0.02862134,0.9713787
SRR5610085,0.062084526,0.93791544
SRR3679975,0.5014091,0.49859083
SRR5602036,0.028621359,0.9713786
SRR5602094,0.5096851,0.4903149
SRR5601926,0.2783026,0.7216974
SRR5602020,0.02862134,0.9713787
SRR5610008,0.07700831,0.9229917
SRR5602337,0.502285,0.49771497
