,root:Elder,root:Young
SRR5602136,0.5194229,0.4805771
SRR5602233,0.14532976,0.8546702
SRR5602296,0.16243288,0.8375671
SRR3679990,0.25642642,0.74357355
SRR3679977,0.15129615,0.8487038
SRR5602314,0.087059,0.91294104
SRR5602224,0.39677757,0.6032224
SRR5610012,0.5703171,0.42968288
SRR5602198,0.56904984,0.4309502
SRR5602167,0.4793146,0.52068543
SRR5602184,0.3104155,0.6895845
SRR3680043,0.19629692,0.8037031
SRR5602030,0.5548421,0.44515786
SRR5602199,0.20671418,0.7932858
SRR5601984,0.25751564,0.7424844
SRR5602186,0.19325007,0.8067499
SRR5602249,0.028620794,0.97137916
SRR5602063,0.36980876,0.63019127
SRR3679929,0.118172854,0.8818271
SRR5602124,0.27334365,0.7266563
SRR5602354,0.5384057,0.46159425
SRR5602205,0.12161366,0.8783863
SRR5602172,0.5214096,0.4785904
SRR3679989,0.116549864,0.8834501
SRR5601985,0.14154944,0.85845053
SRR5610014,0.5703634,0.42963657
C011,0.37348807,0.626512
SRR5601982,0.16233176,0.8376683
SRR3680093,0.1851195,0.8148805
SRR5602022,0.16268636,0.8373136
SRR5602232,0.28256673,0.7174332
SRR3679973,0.028620794,0.97137916
C054,0.07731462,0.9226854
SRR5602095,0.028620794,0.97137916
SRR5602320,0.17151985,0.8284802
SRR5602223,0.20100528,0.7989947
SRR5602152,0.5375726,0.46242738
SRR3680035,0.14491037,0.8550896
SRR5602066,0.12347043,0.8765296
SRR5602032,0.2018068,0.79819316
SRR5602218,0.5132272,0.48677275
SRR3680070,0.21156712,0.7884329
SRR5602177,0.028620794,0.97137916
SRR5602148,0.50878817,0.49121186
SRR5602252,0.20323771,0.7967623
SRR5602246,0.06687016,0.93312985
SRR5602214,0.49092436,0.50907564
SRR5602012,0.53574204,0.464258
SRR5602036,0.26143625,0.7385637
SRR5602079,0.2632769,0.7367231
SRR5601926,0.1443344,0.85566556
SRR5601986,0.028681217,0.9713188
SRR5602029,0.49730697,0.50269306
SRR5602100,0.5667916,0.4332084
SRR5609969,0.18367939,0.81632066
