,root:Elder,root:Young
SRR5602217,0.5312965,0.4687036
SRR5602132,0.57189,0.42811
SRR3680055,0.60875505,0.39124492
SRR5601931,0.13967675,0.8603233
SRR5602261,0.20120277,0.7987972
SRR5602167,0.6077143,0.3922857
SRR5602137,0.60875505,0.39124492
SRR3680043,0.5946042,0.4053958
SRR5602097,0.47613978,0.5238603
SRR5602130,0.23871957,0.7612805
SRR5601942,0.57377756,0.42622247
SRR5602011,0.60028285,0.39971712
SRR5602170,0.60874754,0.39125243
K100,0.6081812,0.39181885
SRR5602185,0.60827917,0.39172083
SRR5602186,0.104440965,0.895559
SRR5602249,0.102321304,0.8976787
SRR5602294,0.6074306,0.39256942
SRR5602122,0.4280891,0.57191086
SRR5602172,0.5870762,0.4129238
SRR5602031,0.5301176,0.46988246
SRR3679989,0.60440546,0.39559454
SRR3680085,0.60853505,0.3914649
C011,0.18620244,0.81379753
SRR5602058,0.534057,0.46594295
SRR5602191,0.60873073,0.39126933
SRR5601982,0.6070189,0.39298108
SRR5602139,0.60875505,0.39124492
SRR3679962,0.60875505,0.39124492
SRR3679940,0.5630427,0.43695733
SRR3680053,0.5895545,0.41044548
SRR5602118,0.6019082,0.39809185
SRR3680036,0.5590067,0.44099328
SRR5602212,0.6087545,0.39124545
SRR5602115,0.6081523,0.39184773
SRR5602095,0.102321304,0.8976787
SRR5602320,0.11257785,0.88742214
SRR3679983,0.6085459,0.3914541
SRR3679991,0.58012867,0.41987136
K316,0.28619602,0.713804
SRR3680046,0.60875505,0.39124492
SRR5601996,0.60875505,0.39124492
SRR5602263,0.2892149,0.71078515
SRR3680049,0.60875505,0.39124492
SRR5602189,0.6081736,0.39182642
SRR5602148,0.13406833,0.86593163
SRR5601924,0.3536752,0.64632475
SRR5602258,0.10232118,0.89767885
SRR5602318,0.6045422,0.39545777
SRR5602174,0.5087501,0.4912499
SRR5602020,0.60875505,0.39124492
SRR5610008,0.2983668,0.70163316
SRR5602337,0.61359143,0.38640857
SRR5602121,0.6087429,0.3912571
SRR3680002,0.6011577,0.39884222
