,root:Elder,root:Young
K106,0.66842026,0.33157972
SRR5602038,0.6745336,0.32546636
SRR5602278,0.664651,0.33534905
SRR5602076,0.121098876,0.87890106
SRR5602217,0.3508281,0.6491719
SRR5602195,0.67363477,0.32636526
SRR3680065,0.54229367,0.45770642
K119,0.5956806,0.40431932
SRR5602018,0.389303,0.61069703
SRR5601967,0.1953655,0.80463445
SRR5602327,0.6713018,0.32869822
SRR5602342,0.6737879,0.3262121
SRR5602261,0.600082,0.399918
SRR5602135,0.14162546,0.8583746
SRR5602097,0.14163917,0.8583609
SRR5601992,0.14670807,0.8532919
K100,0.6747259,0.32527405
SRR5601993,0.6609803,0.3390197
SRR5610011,0.67365086,0.32634905
SRR5602057,0.65765405,0.34234598
K304,0.14224854,0.8577515
SRR3680079,0.6737277,0.32627225
SRR5602154,0.6694384,0.33056155
SRR5602172,0.6614459,0.33855408
SRR5610014,0.6748511,0.32514888
SRR5602311,0.6748513,0.32514873
SRR3680093,0.12098373,0.8790163
SRR5602118,0.6707635,0.3292365
SRR3680074,0.65845275,0.34154725
SRR5602153,0.37260818,0.6273919
SRR3679979,0.67474824,0.32525176
SRR3680068,0.66890717,0.3310929
SRR5609970,0.67459565,0.32540432
SRR5601928,0.6723936,0.3276064
SRR3679996,0.67154306,0.32845694
SRR5601927,0.6704253,0.32957467
SRR3679998,0.6350338,0.36496618
SRR5602312,0.67304176,0.32695824
SRR5602062,0.64689136,0.3531086
SRR3679945,0.66340154,0.33659843
SRR5602330,0.6747603,0.3252397
SRR5602231,0.67481136,0.32518864
SRR3680017,0.64607406,0.35392594
SRR5601934,0.6748513,0.32514873
SRR5602218,0.5933195,0.40668052
SRR3680070,0.6521267,0.34787327
SRR5602176,0.6748415,0.32515848
SRR5602258,0.12092546,0.8790745
SRR3679968,0.6723093,0.32769072
SRR3679967,0.64242154,0.35757852
SRR5602297,0.6748513,0.32514873
SRR5602020,0.6748513,0.32514873
K125,0.120851934,0.879148
SRR3680002,0.66790885,0.33209118
SRR5602165,0.67012465,0.32987538
