,root:Elder,root:Young
K113,0.24331723,0.75668275
SRR5602329,0.68339115,0.31660885
K306,0.13503817,0.8649618
SRR5602201,0.6832713,0.31672862
SRR5602136,0.6831823,0.3168177
SRR5602306,0.1308503,0.8691497
K119,0.66615134,0.3338487
SRR5602296,0.16745245,0.8325476
SRR5602280,0.12289142,0.87710863
SRR5602266,0.15708184,0.8429181
SRR3679946,0.35659453,0.6434055
SRR5602261,0.52159876,0.47840127
SRR5602135,0.13574113,0.8642589
SRR5602080,0.68332356,0.3166764
SRR5602178,0.67093235,0.32906762
SRR5602316,0.19777858,0.8022214
SRR5602099,0.6834007,0.31659934
SRR5602137,0.6836667,0.31633335
SRR5602030,0.6836667,0.31633335
K100,0.68494916,0.31505084
SRR5610014,0.68365866,0.31634137
SRR3679965,0.6848834,0.31511664
K108,0.68201977,0.31798023
SRR5602292,0.6744369,0.32556307
SRR3680093,0.12235305,0.877647
SRR5602035,0.6493773,0.35062277
SRR5602022,0.6501924,0.34980765
SRR5602323,0.6836619,0.3163381
C054,0.68340516,0.31659487
SRR3679983,0.6834465,0.3165535
SRR5601927,0.6767586,0.3232414
SRR5602267,0.21681352,0.7831865
SRR3679971,0.65538734,0.3446127
K316,0.5834145,0.41658548
SRR3680086,0.6809884,0.31901166
SRR5602027,0.5929826,0.40701738
SRR5602271,0.6836667,0.31633335
SRR5602066,0.6637583,0.33624175
SRR5602313,0.6836665,0.31633347
SRR5602270,0.18378545,0.8162146
SRR3680017,0.6294257,0.37057436
C018,0.68244106,0.31755894
C002,0.12264624,0.8773537
SRR5602279,0.12290792,0.8770921
SRR5602258,0.12290555,0.8770945
SRR5610085,0.12246209,0.8775379
SRR5602214,0.6836655,0.31633452
SRR5602187,0.122686274,0.87731373
SRR3679967,0.5799804,0.42001966
SRR3680007,0.6836667,0.31633335
SRR5601926,0.64151824,0.3584818
SRR5602332,0.6833986,0.3166014
SRR5602029,0.6916612,0.30833885
SRR5602025,0.55239666,0.44760337
SRR5602253,0.31989494,0.6801051
