,root:Elder,root:Young
S320,0.03049733,0.9695026
S290,0.053208806,0.94679123
SRR5602345,0.5056077,0.4943922
S330,0.06375456,0.9362454
SRR5602125,0.03015333,0.96984667
SRR5602220,0.5303731,0.46962693
S050,0.05955111,0.94044894
S080,0.028622253,0.9713777
SRR5602155,0.55945265,0.44054738
SRR5602193,0.5104307,0.48956934
SRR5602335,0.5268611,0.4731389
SRR5602119,0.3966064,0.6033937
S150,0.02888757,0.97111243
SRR5602179,0.29909983,0.70090014
SRR3679961,0.53144246,0.46855748
SRR5602134,0.56026727,0.43973282
S130,0.036893427,0.9631066
S200,0.1288946,0.8711055
S210,0.029012918,0.9709871
SRR5602290,0.037216406,0.9627836
SRR5602138,0.5188766,0.4811233
C052,0.56293005,0.43706995
C012,0.046167582,0.95383245
SRR5602168,0.037468307,0.9625317
SRR5602159,0.51887685,0.48112318
SRR5602160,0.5396531,0.46034685
SRR5602010,0.57036686,0.4296331
C010,0.035535716,0.96446425
S240,0.029182108,0.97081786
S030,0.14863156,0.8513684
SRR5602324,0.4842753,0.5157247
SRR3679980,0.028622253,0.9713777
SRR5602349,0.51872706,0.4812729
S110,0.16704613,0.83295393
SRR5602182,0.56928355,0.43071643
S100,0.06259113,0.9374089
C042,0.03878707,0.96121293
SRR5602351,0.5703736,0.42962632
SRR5602333,0.037390422,0.9626095
S220,0.12464916,0.87535083
SRR5602092,0.47345302,0.52654696
S120,0.21786559,0.7821345
SRR5602260,0.5014091,0.49859086
SRR5602284,0.56887937,0.43112063
C021,0.56733733,0.43266264
SRR5602256,0.26981685,0.7301832
SRR5602234,0.5108814,0.48911855
SRR5602210,0.52167225,0.4783277
S010,0.04044405,0.959556
S280,0.5645189,0.43548107
S260,0.052025877,0.94797415
S020,0.5409775,0.4590225
SRR5602016,0.5286961,0.47130388
S180,0.5699028,0.43009713
SRR5602145,0.14636835,0.8536316
