,root:Elder,root:Young
S320,0.64569545,0.3543045
S290,0.6416366,0.35836336
SRR5602345,0.6467219,0.3532781
S330,0.28948233,0.7105177
SRR5602125,0.6343186,0.3656814
SRR5602220,0.55519843,0.44480157
S050,0.6264308,0.37356916
S080,0.6472381,0.35276195
SRR5602155,0.6405241,0.359476
SRR5602193,0.6045852,0.39541492
SRR5602335,0.638762,0.36123797
SRR5602119,0.59206116,0.40793884
S150,0.11422862,0.88577145
SRR5602179,0.6393255,0.3606745
SRR3679961,0.6449581,0.35504192
SRR5602134,0.6456363,0.35436365
S130,0.12821731,0.8717827
S200,0.6463434,0.3536566
S210,0.113599814,0.8864002
SRR5602290,0.6472381,0.35276195
SRR5602138,0.48836336,0.5116367
C052,0.64664614,0.35335386
C012,0.5812533,0.41874668
SRR5602168,0.11528762,0.88471234
SRR5602159,0.5679439,0.4320561
SRR5602160,0.63053674,0.36946332
SRR5602010,0.644745,0.35525504
C010,0.34404048,0.65595955
S240,0.6453962,0.35460377
S030,0.6357542,0.3642458
SRR5602324,0.55538523,0.44461477
SRR3679980,0.6472381,0.35276195
SRR5602349,0.17643234,0.8235676
S110,0.6189562,0.3810438
SRR5602182,0.64598596,0.354014
S100,0.63683814,0.3631618
C042,0.6472319,0.3527681
SRR5602351,0.6451542,0.35484585
SRR5602333,0.64304435,0.35695565
S220,0.64571464,0.35428533
SRR5602092,0.6401893,0.35981074
S120,0.63656455,0.36343548
SRR5602260,0.64723796,0.352762
SRR5602284,0.6470477,0.35295227
C021,0.6472381,0.35276195
SRR5602256,0.25448307,0.74551696
SRR5602234,0.570938,0.42906204
SRR5602210,0.41155526,0.5884447
S010,0.11352869,0.88647133
S280,0.63761646,0.36238357
S260,0.62387323,0.3761267
S020,0.64672434,0.35327563
SRR5602016,0.6454479,0.35455212
S180,0.6451714,0.35482857
SRR5602145,0.34356207,0.65643793
