,root:Elder,root:Young
SRR3680078,0.15334581,0.8466542
SRR3680072,0.6512349,0.34876505
SRR5602008,0.7943678,0.20563227
K119,0.731425,0.26857495
SRR5602226,0.78342426,0.21657565
SRR5601931,0.5219014,0.47809854
SRR5602202,0.7969235,0.20307653
SRR3679977,0.757399,0.24260092
SRR5601990,0.76961386,0.23038615
SRR5601923,0.77750665,0.2224933
SRR5602310,0.18202786,0.81797206
C024,0.77485573,0.22514428
SRR5602099,0.7743843,0.22561565
SRR5602347,0.79057753,0.20942244
SRR5602184,0.3205829,0.6794171
SRR5602116,0.7748636,0.22513647
SRR5602199,0.7269075,0.27309245
SRR5602354,0.79198635,0.20801364
SRR5602154,0.79652035,0.20347963
SRR5602289,0.78731924,0.21268074
SRR5610014,0.7754995,0.22450043
SRR5602191,0.77475923,0.22524078
SRR5602292,0.74850184,0.25149825
SRR5602118,0.7728795,0.22712056
SRR5602026,0.31431735,0.68568265
SRR5602153,0.17232461,0.8276754
SRR3679979,0.7809401,0.21905987
SRR5602232,0.7408033,0.25919664
SRR3679976,0.28111157,0.7188884
SRR5602286,0.79352146,0.20647857
C054,0.7271145,0.27288553
SRR3679996,0.7990335,0.20096645
SRR5602267,0.42509747,0.57490253
SRR3679998,0.7816641,0.2183359
SRR5602152,0.77192134,0.22807868
SRR5602096,0.41276607,0.5872339
K316,0.15298659,0.8470134
SRR5602312,0.79387105,0.20612903
SRR3679945,0.74343663,0.25656337
SRR3680035,0.54751587,0.45248407
SRR5602263,0.69878525,0.30121475
SRR3680017,0.6725103,0.32748964
SRR3680049,0.7748636,0.22513647
SRR5602032,0.41346765,0.58653235
SRR5601934,0.7748636,0.22513647
SRR5602148,0.73154795,0.26845205
SRR5601989,0.79948664,0.20051333
SRR5602187,0.1503584,0.84964156
SRR5602157,0.7996008,0.20039919
SRR5602297,0.7748636,0.22513647
SRR3680007,0.7748635,0.22513649
SRR5601926,0.70247245,0.29752755
SRR5602332,0.7748636,0.22513647
SRR5610008,0.78149706,0.21850298
SRR5609969,0.7723988,0.22760117
