,root:Elder,root:Young
SRR3680016,0.19044727,0.8095527
SRR5602195,0.5497149,0.45028508
SRR5602233,0.38804415,0.6119558
SRR3680055,0.03975483,0.9602452
SRR3679990,0.511046,0.48895407
SRR5602226,0.5528294,0.44717064
SRR5602202,0.5180973,0.48190278
SRR5602281,0.5303876,0.4696124
SRR3679977,0.34753698,0.652463
SRR5602117,0.5226812,0.47731882
SRR3679946,0.10607431,0.8939257
SRR5602080,0.5655124,0.43448755
SRR5602158,0.43806365,0.5619363
SRR5602273,0.047376726,0.95262325
SRR5602255,0.27080566,0.72919434
SRR5602198,0.56241256,0.4375875
SRR5602196,0.1924847,0.8075153
SRR5601942,0.50488967,0.49511027
SRR5602005,0.028621273,0.9713787
SRR5602116,0.028621273,0.9713787
SRR5602186,0.04836503,0.95163494
K304,0.07695397,0.923046
SRR5602122,0.41874933,0.58125067
SRR5602289,0.54840094,0.45159915
SRR3680085,0.5609901,0.43900988
SRR5610014,0.5695219,0.43047804
SRR5602317,0.047573492,0.9524265
SRR3679994,0.3589831,0.6410169
SRR3680074,0.35664713,0.64335287
SRR5602153,0.41646478,0.58353525
SRR5602323,0.56462234,0.4353776
SRR5602286,0.54068,0.45932
SRR3679996,0.55414706,0.44585294
SRR5602267,0.3834408,0.61655915
SRR5602151,0.54310364,0.45689636
SRR5602096,0.37278607,0.6272139
K316,0.06004296,0.939957
SRR3679945,0.3544226,0.6455774
SRR5601996,0.028621273,0.9713787
SRR5602231,0.5697364,0.4302635
SRR5602203,0.5327708,0.4672292
SRR3680017,0.39524242,0.60475755
C002,0.09570184,0.9042982
SRR5602258,0.029420612,0.9705794
SRR5602299,0.41701838,0.5829816
SRR3679975,0.57041365,0.42958635
SRR5602297,0.029184392,0.9708156
SRR3680007,0.46672496,0.53327507
SRR5602305,0.35469922,0.64530075
SRR5602079,0.3815211,0.61847883
SRR5602020,0.5059286,0.49407148
SRR3680028,0.47143376,0.5285663
K125,0.032574262,0.96742576
SRR3680002,0.51195896,0.48804104
SRR3680039,0.1307219,0.8692781
