,root:Elder,root:Young
SRR5602329,0.69437015,0.30562982
SRR5602306,0.56481797,0.43518203
SRR3680072,0.6626344,0.33736566
SRR5602195,0.7111422,0.28885782
SRR5602171,0.7048217,0.2951783
K119,0.22021936,0.7797806
SRR3680055,0.7039065,0.29609355
SRR3680084,0.14889747,0.85110253
SRR5602342,0.6930688,0.30693123
SRR5601990,0.6165541,0.38344595
SRR5602158,0.55994964,0.44005033
SRR3679931,0.6910128,0.30898717
SRR5602273,0.13031833,0.8696816
SRR5602098,0.36992583,0.63007426
SRR5602310,0.44143593,0.55856407
SRR5601992,0.13958848,0.8604115
SRR5602181,0.7112784,0.28872168
C007,0.13716817,0.86283183
SRR5602011,0.6768268,0.3231732
SRR5602170,0.7148599,0.28514007
SRR5610011,0.71484077,0.2851592
SRR5602207,0.70266205,0.29733795
SRR5602057,0.6897407,0.31025925
SRR5602054,0.70389134,0.29610863
SRR5602180,0.7110728,0.28892726
SRR5602354,0.7133092,0.28669077
SRR5602101,0.7039065,0.29609355
SRR5602304,0.56107336,0.43892667
SRR5602139,0.70507675,0.2949232
SRR5602034,0.6296721,0.3703279
SRR3679962,0.7039065,0.29609355
SRR5602093,0.6541887,0.3458113
SRR5602212,0.70650333,0.29349667
SRR5601983,0.709271,0.29072893
SRR5602248,0.613454,0.38654596
SRR3679969,0.6632252,0.33677483
SRR5602353,0.7023897,0.29761028
SRR3679988,0.70954365,0.2904564
SRR5602194,0.7039065,0.29609355
SRR3680046,0.7039065,0.29609355
SRR3679945,0.6843641,0.3156359
SRR3680024,0.12858288,0.8714171
SRR5602066,0.6485785,0.3514215
SRR5602231,0.7073037,0.2926963
C018,0.6911912,0.30880883
SRR5602123,0.7026434,0.29735655
SRR5602148,0.5606027,0.43939728
SRR5602252,0.70132935,0.29867068
SRR5601989,0.7144447,0.2855553
SRR5602279,0.1286326,0.8713674
SRR5602246,0.13153285,0.8684672
SRR5602285,0.56446767,0.43553236
SRR5602214,0.70387495,0.296125
SRR5602012,0.3007242,0.69927585
SRR3680048,0.64363486,0.35636517
