,root:Elder,root:Young
SRR5601925,0.09685885,0.90314114
SRR5602076,0.55004,0.44996005
SRR3680072,0.09650486,0.90349513
SRR5602195,0.5797714,0.42022863
SRR5602262,0.11884558,0.8811545
SRR5602296,0.100741915,0.89925814
SRR3680045,0.09999198,0.9000081
SRR5602281,0.5861091,0.41389087
SRR5602117,0.5607551,0.43924496
SRR5602327,0.52598816,0.47401178
SRR5602080,0.5808363,0.4191637
SRR5602341,0.5809007,0.41909927
SRR5602302,0.15405156,0.8459484
SRR5602192,0.1280075,0.8719925
SRR5602196,0.4632972,0.5367029
SRR5602184,0.55266166,0.4473383
SRR5602130,0.11968627,0.8803137
SRR5602181,0.5829455,0.4170545
SRR5601993,0.10402738,0.8959726
SRR5602116,0.43237144,0.56762856
SRR5602293,0.49096105,0.509039
SRR5602249,0.43237144,0.56762856
SRR5602124,0.12442969,0.8755703
SRR3679930,0.096397616,0.90360236
SRR3680093,0.56878793,0.43121204
SRR5602245,0.4718523,0.5281477
K309,0.58034354,0.41965646
SRR3679979,0.5804709,0.41952914
SRR3680036,0.09559024,0.9044097
SRR5602212,0.037382152,0.9626178
SRR3680080,0.58020365,0.41979635
SRR5602286,0.58069116,0.41930887
C054,0.19920243,0.8007975
SRR5601983,0.5808861,0.4191139
SRR5602225,0.43237144,0.56762856
SRR5602320,0.096575566,0.9034245
SRR5602353,0.5797393,0.42026076
SRR5602267,0.099154204,0.9008458
SRR5602151,0.5804984,0.41950163
SRR3679971,0.09824832,0.90175164
SRR5601988,0.57944834,0.4205516
C002,0.22880551,0.7711945
SRR5602123,0.5865003,0.4134997
SRR5601959,0.5798979,0.42010212
SRR5602176,0.58087224,0.41912776
SRR5602257,0.13257478,0.8674252
SRR3679968,0.58099616,0.4190039
SRR5602246,0.5114706,0.48852932
SRR5602285,0.5742367,0.42576328
SRR5602187,0.5076578,0.4923422
SRR5602339,0.44087934,0.55912066
SRR3680048,0.09770661,0.9022934
SRR5602305,0.09765895,0.902341
SRR5602020,0.1891705,0.8108295
SRR5602337,0.57990414,0.42009586
