,root:Elder,root:Young
S320,0.040120427,0.9598795
S290,0.12126136,0.87873864
SRR5602345,0.57295924,0.42704076
S330,0.5690615,0.43093848
SRR5602125,0.041089922,0.9589101
SRR5602220,0.56681114,0.4331889
S050,0.18750145,0.81249857
S080,0.56958336,0.43041667
SRR5602155,0.5729389,0.42706105
SRR5602193,0.5397937,0.46020627
SRR5602335,0.5578572,0.44214278
SRR5602119,0.21919134,0.7808086
S150,0.02910004,0.9709
SRR5602179,0.52854055,0.47145945
SRR3679961,0.55314934,0.44685063
SRR5602134,0.57266456,0.42733547
S130,0.13569778,0.8643022
S200,0.52848697,0.47151306
S210,0.029400479,0.9705995
SRR5602290,0.03254177,0.96745825
SRR5602138,0.2989066,0.70109344
C052,0.56941926,0.4305808
C012,0.50532347,0.49467647
SRR5602168,0.075768925,0.9242311
SRR5602159,0.53522366,0.46477625
SRR5602160,0.56223476,0.43776524
SRR5602010,0.5687074,0.4312926
C010,0.1608267,0.8391733
S240,0.033643965,0.96635604
S030,0.57272255,0.42727748
SRR5602324,0.2551404,0.7448596
SRR3679980,0.5027977,0.49720228
SRR5602349,0.52437025,0.4756298
S110,0.5695944,0.4304056
SRR5602182,0.56838083,0.4316192
S100,0.3377967,0.6622034
C042,0.1283642,0.8716358
SRR5602351,0.56846154,0.43153852
SRR5602333,0.07392504,0.9260749
S220,0.54665375,0.45334634
SRR5602092,0.17026009,0.82973987
S120,0.56454223,0.43545774
SRR5602260,0.571277,0.428723
SRR5602284,0.570523,0.42947695
C021,0.5693258,0.43067417
SRR5602256,0.5465567,0.45344332
SRR5602234,0.3846622,0.6153377
SRR5602210,0.5497452,0.45025477
S010,0.33122128,0.66877866
S280,0.57139677,0.42860323
S260,0.55700177,0.44299817
S020,0.551494,0.448506
SRR5602016,0.5468017,0.45319834
S180,0.5682883,0.43171167
SRR5602145,0.20374908,0.79625094
