,root:Elder,root:Young
S320,0.031367406,0.9686326
S290,0.059067823,0.94093215
SRR5602345,0.540908,0.45909196
S330,0.5014091,0.49859083
SRR5602125,0.035846055,0.96415395
SRR5602220,0.5014091,0.49859083
S050,0.056813456,0.9431866
S080,0.028621273,0.9713787
SRR5602155,0.5499801,0.45001987
SRR5602193,0.49097183,0.50902814
SRR5602335,0.53100777,0.46899223
SRR5602119,0.37311944,0.6268805
S150,0.028861564,0.9711384
SRR5602179,0.49737877,0.50262123
SRR3679961,0.5170787,0.48292133
SRR5602134,0.55047363,0.44952634
S130,0.04475984,0.9552402
S200,0.361337,0.63866293
S210,0.029330228,0.9706698
SRR5602290,0.053962998,0.94603705
SRR5602138,0.36821893,0.63178104
C052,0.53686684,0.4631332
C012,0.07857073,0.9214292
SRR5602168,0.03737643,0.9626236
SRR5602159,0.41751042,0.58248955
SRR5602160,0.53572273,0.4642773
SRR5602010,0.5633748,0.4366252
C010,0.043865934,0.9561341
S240,0.02997885,0.9700211
S030,0.5530692,0.44693083
SRR5602324,0.37408334,0.62591666
SRR3679980,0.028621273,0.9713787
SRR5602349,0.46988437,0.5301156
S110,0.5393375,0.4606625
SRR5602182,0.56315154,0.43684846
S100,0.08588735,0.9141126
C042,0.05261058,0.9473895
SRR5602351,0.56407505,0.43592492
SRR5602333,0.04013831,0.95986176
S220,0.30902216,0.6909779
SRR5602092,0.4066528,0.5933472
S120,0.505224,0.49477595
SRR5602260,0.5014091,0.49859083
SRR5602284,0.5694467,0.43055332
C021,0.43715188,0.56284815
SRR5602256,0.4128421,0.58715796
SRR5602234,0.45961747,0.54038256
SRR5602210,0.5087897,0.49121037
S010,0.06564042,0.93435955
S280,0.54289067,0.45710927
S260,0.15195547,0.8480445
S020,0.50941813,0.49058187
SRR5602016,0.5249764,0.47502366
S180,0.55961394,0.44038606
SRR5602145,0.14841336,0.85158664
