,root:Elder,root:Young
S320,0.14529707,0.8547029
S290,0.5570603,0.44293967
SRR5602345,0.61291933,0.38708067
S330,0.10606933,0.8939307
SRR5602125,0.104131,0.89586896
SRR5602220,0.6216252,0.37837481
S050,0.112530865,0.8874692
S080,0.61302185,0.38697812
SRR5602155,0.61341894,0.38658103
SRR5602193,0.26961908,0.73038095
SRR5602335,0.5868412,0.4131587
SRR5602119,0.57293385,0.4270661
S150,0.10412527,0.89587474
SRR5602179,0.62203854,0.3779614
SRR3679961,0.15175125,0.8482487
SRR5602134,0.6146133,0.3853867
S130,0.437676,0.562324
S200,0.28083813,0.71916187
S210,0.10493757,0.8950625
SRR5602290,0.6130076,0.38699237
SRR5602138,0.40393737,0.59606266
C052,0.61234283,0.38765723
C012,0.104214415,0.89578557
SRR5602168,0.10935615,0.89064384
SRR5602159,0.55611765,0.44388235
SRR5602160,0.6215919,0.3784081
SRR5602010,0.61202574,0.38797426
C010,0.27777687,0.72222316
S240,0.5993126,0.4006874
S030,0.10418443,0.8958156
SRR5602324,0.5063253,0.49367473
SRR3679980,0.61302185,0.38697812
SRR5602349,0.2968512,0.7031488
S110,0.10413102,0.89586896
SRR5602182,0.61259085,0.38740912
S100,0.47314596,0.52685404
C042,0.103977375,0.8960227
SRR5602351,0.61216253,0.3878374
SRR5602333,0.5999677,0.40003225
S220,0.104844056,0.8951559
SRR5602092,0.61481494,0.3851851
S120,0.6226521,0.37734798
SRR5602260,0.61302185,0.38697818
SRR5602284,0.61247075,0.38752928
C021,0.61302185,0.38697812
SRR5602256,0.6134534,0.3865466
SRR5602234,0.577581,0.42241907
SRR5602210,0.35398945,0.6460106
S010,0.10619357,0.8938064
S280,0.6060463,0.39395365
S260,0.60609466,0.3939054
S020,0.5984985,0.40150148
SRR5602016,0.62129873,0.37870124
S180,0.61263853,0.38736144
SRR5602145,0.34240928,0.65759075
