,root:Elder,root:Young
SRR5601932,0.6785179,0.32148215
SRR5601929,0.6621928,0.3378072
SRR3680016,0.13651942,0.8634806
SRR5602147,0.69208395,0.30791605
SRR5602306,0.20770797,0.7922921
SRR5602008,0.68510973,0.3148903
K119,0.6885445,0.31145552
SRR5601965,0.19981308,0.800187
SRR3680055,0.6738542,0.32614577
SRR3680045,0.28031686,0.7196832
SRR5602117,0.69161993,0.30838004
SRR5601990,0.66830516,0.33169478
SRR5602143,0.10987968,0.8901203
SRR5602273,0.12115828,0.87884176
SRR5602192,0.65381855,0.34618148
SRR5602017,0.6934263,0.30657372
SRR5602197,0.5042578,0.49574217
SRR5601992,0.12555106,0.87444896
K301,0.1339976,0.8660024
SRR3679992,0.64895964,0.35104036
SRR5602207,0.67044413,0.32955584
SRR5602249,0.6738542,0.32614577
SRR5602294,0.6699925,0.33000746
SRR3679974,0.62337196,0.37662804
SRR5602023,0.6793597,0.3206404
SRR5602058,0.693016,0.30698395
SRR5602292,0.61644316,0.3835568
C048,0.67958325,0.32041672
SRR3679936,0.13832521,0.8616748
SRR5602340,0.6738542,0.32614577
SRR5602022,0.656229,0.343771
SRR5602026,0.21887952,0.78112054
SRR3679994,0.65353644,0.34646353
SRR5601928,0.692054,0.30794597
SRR5602286,0.6886163,0.3113837
SRR5602115,0.6728161,0.32718393
SRR5602320,0.13504262,0.86495745
SRR5602353,0.69312674,0.3068732
SRR3680046,0.6738542,0.32614577
SRR5602062,0.11112933,0.8888706
SRR5602263,0.54351,0.4564899
SRR5602330,0.69333345,0.30666655
SRR5601934,0.6738542,0.32614577
SRR5602189,0.69290954,0.3070905
SRR5601924,0.26626623,0.7337338
SRR5601989,0.67151284,0.32848716
SRR5602299,0.12638277,0.87361723
SRR5602331,0.6750942,0.32490575
SRR5602157,0.693272,0.30672798
SRR3679967,0.65871644,0.3412836
SRR5602339,0.5680041,0.43199593
SRR3680048,0.6581775,0.3418225
SRR5602079,0.6606565,0.33934355
SRR5602100,0.61950135,0.38049868
SRR5609969,0.673932,0.32606792
