,root:Elder,root:Young
S320,0.6771766,0.32282346
S290,0.66797495,0.332025
SRR5602345,0.6768657,0.32313427
S330,0.6748235,0.32517648
SRR5602125,0.1165464,0.88345367
SRR5602220,0.663947,0.33605298
S050,0.16185135,0.83814865
S080,0.6773345,0.32266554
SRR5602155,0.67703843,0.3229615
SRR5602193,0.54071295,0.45928708
SRR5602335,0.67458457,0.32541543
SRR5602119,0.6372867,0.3627132
S150,0.6773153,0.32268474
SRR5602179,0.65157366,0.34842637
SRR3679961,0.12084533,0.8791547
SRR5602134,0.6775681,0.32243192
S130,0.66768146,0.3323186
S200,0.67896247,0.32103753
S210,0.0420395,0.9579605
SRR5602290,0.6773345,0.32266554
SRR5602138,0.50659794,0.49340206
C052,0.67612225,0.32387772
C012,0.28949225,0.71050775
SRR5602168,0.24999486,0.7500051
SRR5602159,0.6441029,0.3558971
SRR5602160,0.6485808,0.35141915
SRR5602010,0.67403495,0.3259651
C010,0.5368469,0.46315318
S240,0.11397866,0.8860213
S030,0.11751327,0.8824867
SRR5602324,0.6262649,0.3737351
SRR3679980,0.6773345,0.32266554
SRR5602349,0.287301,0.71269906
S110,0.122025006,0.87797505
SRR5602182,0.6768857,0.32311428
S100,0.5482639,0.45173612
C042,0.036001284,0.96399873
SRR5602351,0.67631507,0.32368484
SRR5602333,0.6313246,0.36867538
S220,0.4464652,0.5535348
SRR5602092,0.6650312,0.33496878
S120,0.63827306,0.36172703
SRR5602260,0.6773344,0.32266554
SRR5602284,0.6771953,0.32280466
C021,0.6773345,0.32266554
SRR5602256,0.5203375,0.4796625
SRR5602234,0.5684406,0.43155932
SRR5602210,0.53574616,0.46425384
S010,0.17183807,0.82816195
S280,0.6775813,0.32241866
S260,0.6513966,0.3486035
S020,0.6752628,0.32473722
SRR5602016,0.67283976,0.32716027
S180,0.67681485,0.3231851
SRR5602145,0.3187212,0.6812788
