,root:Elder,root:Young
SRR5602230,0.75620246,0.24379763
SRR5602201,0.4330342,0.56696576
SRR3680042,0.6003529,0.3996471
SRR5602147,0.7510053,0.24899475
K119,0.39486694,0.6051331
SRR5602140,0.6610104,0.33898956
SRR3679990,0.65523815,0.3447618
SRR5602281,0.7417012,0.25829875
SRR5602266,0.2285532,0.7714468
SRR5602314,0.7605354,0.23946467
SRR5602327,0.7557359,0.2442641
SRR5602135,0.15678054,0.8432194
SRR5602143,0.15508911,0.84491086
SRR5602273,0.14597526,0.8540247
SRR5602017,0.76008517,0.23991482
SRR5602015,0.7599425,0.24005754
SRR5602197,0.64893603,0.351064
SRR5602181,0.75060195,0.24939805
SRR5602011,0.7467224,0.25327757
K301,0.3318024,0.66819763
SRR3679992,0.7120497,0.28795028
K100,0.7543288,0.2456713
SRR5601993,0.71302414,0.2869758
SRR5610011,0.16746959,0.8325304
SRR5601984,0.7037071,0.2962929
SRR5602293,0.6563075,0.34369245
SRR5602185,0.76045686,0.23954311
SRR3679974,0.68985283,0.31014714
SRR5602304,0.218127,0.78187305
SRR5601982,0.7502929,0.24970707
SRR3679979,0.758215,0.24178499
SRR5602212,0.15516175,0.8448382
SRR5602014,0.7215998,0.2784002
SRR3679973,0.14784092,0.8521591
SRR5602286,0.75329816,0.24670187
K124,0.14762726,0.85237277
SRR3680083,0.75457495,0.24542508
SRR3680086,0.7324919,0.26750812
SRR3680035,0.208207,0.791793
SRR5602231,0.76022357,0.23977646
SRR3680017,0.7345086,0.26549143
C018,0.7496295,0.25037053
SRR5602142,0.7600212,0.23997873
SRR5602177,0.14784092,0.8521591
SRR5601959,0.14784092,0.8521591
SRR5602148,0.7519663,0.24803372
SRR5602252,0.74503845,0.25496152
SRR3679968,0.7543265,0.24567351
SRR5602214,0.7605309,0.23946908
SRR5602012,0.76053095,0.23946907
SRR5602157,0.7325034,0.26749656
SRR5602174,0.5901292,0.4098708
SRR5602339,0.68522483,0.31477514
SRR3680048,0.73646843,0.2635316
SRR5602079,0.7568194,0.24318051
