,root:Elder,root:Young
S320,0.031730305,0.96826965
S290,0.063920744,0.93607926
SRR5602345,0.55750126,0.4424987
S330,0.57278943,0.42721054
SRR5602125,0.030075459,0.96992457
SRR5602220,0.51363873,0.48636127
S050,0.25160682,0.7483932
S080,0.5694653,0.43053472
SRR5602155,0.57262325,0.42737678
SRR5602193,0.2962578,0.7037422
SRR5602335,0.57130235,0.4286977
SRR5602119,0.24586222,0.7541378
S150,0.029057546,0.9709425
SRR5602179,0.47653028,0.52346975
SRR3679961,0.5379834,0.46201655
SRR5602134,0.5718603,0.4281397
S130,0.25182053,0.7481795
S200,0.29244864,0.70755136
S210,0.02929304,0.970707
SRR5602290,0.5694653,0.43053472
SRR5602138,0.114667594,0.8853324
C052,0.5726806,0.42731944
C012,0.18738437,0.8126157
SRR5602168,0.07649635,0.9235036
SRR5602159,0.10969083,0.8903092
SRR5602160,0.56980944,0.4301906
SRR5602010,0.5700467,0.4299533
C010,0.21413133,0.78586864
S240,0.029456874,0.97054315
S030,0.570366,0.42963395
SRR5602324,0.119842775,0.88015723
SRR3679980,0.028788088,0.9712119
SRR5602349,0.37054047,0.6294595
S110,0.41638026,0.5836197
SRR5602182,0.56829786,0.4317021
S100,0.087754056,0.912246
C042,0.11289797,0.887102
SRR5602351,0.56910485,0.43089515
SRR5602333,0.052668765,0.94733125
S220,0.18187672,0.8181233
SRR5602092,0.37998852,0.6200115
S120,0.5597797,0.44022033
SRR5602260,0.51029897,0.48970106
SRR5602284,0.56825596,0.43174398
C021,0.56945664,0.43054327
SRR5602256,0.48497963,0.5150204
SRR5602234,0.14868136,0.85131866
SRR5602210,0.53672653,0.46327347
S010,0.04222972,0.9577703
S280,0.5722879,0.42771208
S260,0.14156388,0.85843617
S020,0.5659151,0.4340849
SRR5602016,0.50403875,0.4959612
S180,0.56863415,0.43136588
SRR5602145,0.4306566,0.5693433
