,root:Elder,root:Young
SRR5601995,0.34287015,0.6571298
SRR5601929,0.73183113,0.2681688
SRR5602136,0.692225,0.307775
SRR3680072,0.71141267,0.2885874
SRR5602132,0.3891891,0.6108109
SRR3680055,0.75310165,0.24689837
SRR5602321,0.7530971,0.24690288
SRR5602343,0.15585937,0.84414065
SRR3679977,0.73546,0.26454005
SRR5602342,0.74981153,0.2501885
SRR5601990,0.7330333,0.2669667
SRR5602143,0.183063,0.81693697
SRR5602158,0.6681864,0.33181357
SRR5602338,0.28536895,0.7146311
SRR5602273,0.14420117,0.8557988
SRR5602017,0.75292563,0.24707432
SRR5602021,0.66891384,0.33108616
SRR3679987,0.18458976,0.81541026
SRR5602184,0.5311,0.46890005
C007,0.152485,0.84751505
SRR5602287,0.42243618,0.5775638
K100,0.7516122,0.24838786
SRR5602116,0.14511752,0.8548825
SRR3679970,0.75755453,0.24244547
SRR5602328,0.71140945,0.28859055
SRR5602054,0.7531007,0.24689929
SRR5602122,0.21142633,0.7885737
SRR5602154,0.75230885,0.24769112
SRR5602172,0.74869543,0.25130463
SRR3680085,0.7529588,0.24704124
SRR3679965,0.75306505,0.24693492
SRR5602101,0.75310165,0.24689837
SRR5602023,0.7538361,0.24616396
SRR5602118,0.7469262,0.25307375
SRR5602153,0.14488809,0.85511196
SRR3680036,0.7207896,0.2792104
SRR5602232,0.6480853,0.3519147
SRR5602014,0.58668804,0.4133119
SRR5602095,0.71265185,0.2873481
SRR3679969,0.7433081,0.2566919
SRR3679988,0.7531596,0.24684037
SRR5602312,0.7529267,0.24707328
SRR5602062,0.14511752,0.8548825
SRR5602330,0.7527513,0.24724872
SRR5602313,0.7531016,0.24689841
SRR3680070,0.7268049,0.27319512
SRR5602176,0.75308,0.24692
SRR5602148,0.740317,0.259683
SRR5602257,0.55314267,0.44685733
SRR3679968,0.75349915,0.24650083
SRR5602285,0.510149,0.48985094
SRR5602214,0.7530871,0.24691288
SRR5602012,0.7530543,0.24694568
SRR5609969,0.74679387,0.2532061
SRR5602253,0.2123143,0.78768563
