,root:Elder,root:Young
SRR5602230,0.5132876,0.4867124
SRR5602201,0.50796354,0.4920365
SRR3680042,0.5285685,0.47143155
SRR5602147,0.05787771,0.9421223
K119,0.54643965,0.45356038
SRR5602140,0.46523887,0.53476113
SRR3679990,0.5160357,0.48396435
SRR5602281,0.5101004,0.4898995
SRR5602266,0.4068938,0.5931062
SRR5602314,0.028621394,0.9713786
SRR5602327,0.52779084,0.47220922
SRR5602135,0.45610425,0.5438957
SRR5602143,0.07372821,0.9262718
SRR5602273,0.062298298,0.9377017
SRR5602017,0.51811266,0.4818873
SRR5602015,0.52204317,0.4779568
SRR5602197,0.44363448,0.55636555
SRR5602181,0.54308605,0.45691392
SRR5602011,0.4654273,0.53457266
K301,0.46424702,0.5357531
SRR3679992,0.5301421,0.46985787
K100,0.48133507,0.51866496
SRR5601993,0.5083251,0.4916749
SRR5610011,0.05533785,0.9446621
SRR5601984,0.5228801,0.4771199
SRR5602293,0.21162513,0.78837484
SRR5602185,0.044571944,0.95542806
SRR3679974,0.5400068,0.4599932
SRR5602304,0.5101072,0.4898928
SRR5601982,0.5033736,0.49662632
SRR3679979,0.5014091,0.49859083
SRR5602212,0.08436649,0.91563356
SRR5602014,0.51120263,0.48879737
SRR3679973,0.028621245,0.9713787
SRR5602286,0.5448985,0.4551015
K124,0.030729767,0.96927017
SRR3680083,0.3574505,0.6425496
SRR3680086,0.5223326,0.4776674
SRR3680035,0.48003918,0.51996076
SRR5602231,0.56976616,0.43023384
SRR3680017,0.4727363,0.5272637
C018,0.5448423,0.45515764
SRR5602142,0.50311196,0.49688807
SRR5602177,0.4321723,0.5678277
SRR5601959,0.028621245,0.9713787
SRR5602148,0.5624424,0.43755755
SRR5602252,0.042170953,0.957829
SRR3679968,0.55984604,0.44015393
SRR5602214,0.51895195,0.48104808
SRR5602012,0.5542996,0.44570038
SRR5602157,0.31278,0.68722
SRR5602174,0.14775653,0.8522435
SRR5602339,0.03258854,0.9674115
SRR3680048,0.46110106,0.53889894
SRR5602079,0.51815,0.48185006
