Samples	R38	R16	R183	R214	R39	R58	R201	R140	R28	R126	R144	R143	R149	R221	R175	R250	R83	R88	R223	R178	R212	R148	R96	R82	R161	R257	R137	R150	R238	R177	R130	R179	R68	R202	R77	R86	R106	R190	R243	R216	R70	R127	R45	R229	R224	R114	R111	R170	R26	R240	R113	R108	R66	R185	R119	R220	R71	R207	R87	R110	R159	R157	R215	R10	R194	R184	R239	R85	R213	R218	R153	R62	R21	R160	R134	R237	R204	R12	R217	R89	R168	R131	R155	R35	R209	R187	R37	R244	R128	R94	R118	R25	R234	R231	R167	R245	R121	R75	R117	R186	R188	R17	R181	R236	R219	R196	R205	R23	R65	R147	R256	R129	R226	R120	R136	R164	R189	R92	R78	R252	R235	R145	R163	R27	R254	R79	R191	R115	R227	R154	R101	R255	R46	R222	R97	R105	R242	R180	R102	R172	R230	R171	R233	R55	R228	R151	R169	R211	R14	R192	R142	R107	R173	R93	R40	R49	R13	R248	R98	R74	R132	R210	R61	R232	R80	R44	R100	R182	R152	R67	R135	R156	R225	R34	R109	R103	R52	R251	R195	R133	R203	R158	R253	R193	R47	R197	R99	R64	R76	R247	R165	R176	R53	R166	R104	R141	R174	R51
k__Bacteria;p__Proteobacteria;c__Enterobacteriales;o__Gammaproteobacteria;f__Enterobacteriaceae;g__Escherichia-Shigella;s__	0.0009960610313759224	0.006041562714927245	0.005139980839124683	0.1961180679785331	0.032343461083773714	0.012431853275769705	0.0012630404829079456	0.027867552003760725	0.4841148078882829	0.00212624030684566	0.038649450357703716	0.17715074485058172	0.0052036062201246455	0.0036526117947444955	0.003951890034364261	0.01680645004298947	0.005879806651756727	0.004414463568275383	0.003153918136762208	0.0006548118439092267	0.0010098942340498124	0.1586083777867511	0.0035063533924718287	0.0005722758369534115	0.07258376331613403	0.005704461983277329	0.21730568402207967	0.07202395020877649	0.00896562929264582	0.3348371881820445	0.20908006757875908	0.00282165880584104	0.15448364571848586	0.003852521650534896	0.009758060459735426	0.2100837463681422	0.3892689842209073	0.03659293683594374	0.03418206282668323	0.0038501621120889296	0.001474891447989428	0.0013722278783586384	0.00925874896665748	0.009439496560183456	0.09856233891752578	0.011039459542453554	0.001643951102992834	0.007340977031066713	0.011805775944144715	0.0014478833665438596	0.0006994003289771918	0.4402179118773946	0.010937449956762643	0.0023752151462994838	0.009733524812509971	0.0004992982834934686	0.30569108586488125	0.018012024443130298	0.0007008483954260421	0.01262795233553053	0.002486087472031516	0.01254582607127832	0.0023810058626653786	0.11351600985221676	0.002508708989757188	0.01021492076888378	0.22371065748045216	0.004972637339507472	0.0044800912797624045	0.14870531053721486	0.3502237923446552	0.0006089775071211079	0.22888050382756936	0.00479507192607889	0.06077849748774139	0.00846274868047097	0.0006194427596174941	0.01692476360148006	0.011864092090605271	0.001479615007105082	0.22260719793314773	0.0023896186105396428	0.004755217187769483	0.09980603346317002	0.0031178977272727274	0.00020578248791027883	0.0015691090189657525	0.0015105123494590733	0.0021507774662248283	0.13969335604770014	0.047342792572400455	0.03145037690406932	0.027114210985178726	0.003709930664591699	0.10672153328338682	0.0013665219421909324	0.007908148738682307	0.008479575863886289	0.03171312112715878	0.0022595189870841014	0.003481164916650157	0.02076509583287624	0.003241955426882596	0.005075128542190126	0.0010922744339515304	0.001304264054186243	0.0015997055409269795	0.01724952741020794	0.007198923525454137	0.01346175509744283	0.011267996423836977	0.003395350980964525	0.0017207147584381206	0.0097099800966733	0.007956289925884355	0.002851128460657092	0.00911301027637329	0.00025465163656118435	0.2359593027650536	0.06296778564698659	0.01192684866154254	0.3375169138154806	0.006234987478918587	0.024026883987972952	0.014522895973034031	0.0008903964384142463	0.13117012598567931	0.03699885614223377	0.013962017754685264	0.0036347940661986865	0.19351617116078973	0.12391220376724	0.0266087894840102	0.003644421654091275	0.0007390983000739097	0.024943015304461087	0.02735515598586138	0.0019742733859806237	0.0024236157114927858	0.0020964984016058285	0.0020024763447927967	0.0006296521172052442	0.07403015415890225	0.0009038654370330618	0.0004581170003054113	0.006036571932143644	0.2637878537895037	0.19870732742684213	0.007850131486447783	0.0155522202670531	0.0180293436766983	0.01475829806192916	0.10332406718609297	0.0055466727038614464	0.017127134581161413	0.04101290361664748	0.022317392338805614	0.0035056967572305	0.28948602513599697	0.014233664601556631	0.005386671120761651	0.0005185772680129339	0.19646159881928746	0.014401508972267538	0.39408244880776977	0.00018161705219013654	0.3878425349607954	0.0067993706819891924	0.00027310622394710366	0.1431555332069779	0.3203607816936696	0.024459091358164087	0.0036407578973461203	0.0014923445593996185	0.001358865704732786	0.03545442158332198	0.13555626394644565	0.0022666648238497365	0.2220348412670816	0.11113541575524252	0.0005505706590479591	0.001600918262550595	0.0039779136733361035	0.0013012859767299447	0.016776189732744796	0.34788621477824944	0.03269882269264604	0.018812512121464	0.007422184083538576	0.0722290316932236	0.0029806538692261552	0.0005433186490455213	0.3374041465492757	0.0007740141159184532	0.0018377701721910746	0.028057490129973828	0.0016718777140871982	0.06449951564051944
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Bacteroidaceae;g__Bacteroides;s__	0.031149544981210663	0.03208231629199088	0.04525616265454158	0.00334525939177102	0.05285493437338965	0.04372419878360067	0.05486844695229972	0.024488776589493482	0.010560265182480934	0.00854665221379138	0.009844122608038157	0.10279117293799186	0.06037090821080656	0.049434377105571116	0.09590752889721962	0.013789075807472058	0.0387057210879446	0.11837210455830564	0.16837070668561327	0.03222902044240725	0.051627430910951885	0.08777336195354175	0.08365799568448813	0.022799989594984783	0.012572830420116528	0.013143705555989685	0.0009697150529613606	0.0005514850705113053	0.014814705404487243	0.026747132666363943	0.011511577831516878	0.1030626325870698	0.05200294009555311	0.043205552725420274	0.10154706216272537	0.013348145616133995	0.003081854043392505	0.0005676073576103731	0.07007193499974124	0.07722035664659564	0.01106758542571267	0.0224868310389093	0.07694957288509231	0.13305957015625833	0.2291196842783505	0.04297558728696453	0.05571167626809049	0.060544140462405874	0.051777213582989534	0.028613615837837062	0.01995881309173801	0.01750478927203065	0.021202318803446182	0.5056282271944923	0.05110463176523492	0.06762118104285869	0.0013533245485950357	0.051769170116301985	0.04625599409811878	0.20805512449993596	0.010556309881241514	0.0470280665905403	0.051551023158651364	0.07892549261083744	0.034446004263505435	0.20106805581828502	0.02588560606940781	0.019627446853294043	0.01471550581405104	0.007564477760093101	0.034953520051494685	0.018642569492191337	0.07109506487865791	0.04928073921108817	0.04979114958532599	0.0146163215590743	0.10420833924815134	0.05454296286144991	0.00792796138135908	0.016129268542798964	0.017774528849812742	0.029308434878936536	0.054697316874861415	0.003595477268068062	0.11207386363636364	0.010844737112871695	0.017840087324328013	0.06662584200857317	0.1427160336477186	0.02888510316108272	0.1142447752848256	0.033092490069125145	0.018134263295553614	0.20203143019911352	0.025103713560478143	0.2701216031551089	0.02993850008541655	0.061811231111705424	0.04502509247696911	0.0022289849467181	0.043599467919508667	0.1132912285100848	0.016239934859314215	0.0013977403198162967	0.008544771873933326	0.2805501622919476	0.02432118689657125	0.004985822306238185	0.08136353442475891	0.030894446321955614	0.014582113019083144	0.06962774047842185	0.010530186043091404	0.007819164060278647	0.013849226655221937	0.1726398252018439	0.05643802108968336	0.029760287926117075	0.10203032639424313	0.07162744413038186	0.020205484791319124	0.014884157622953085	0.028185209791996724	0.09836600862573297	0.04977229533474379	0.010981556073775704	0.014810115109217804	0.08769576207758463	0.030508050735610782	0.23321747427247325	0.010755166320964892	0.018552180136783985	0.21755444379046496	0.1050472492857666	0.08034155776760862	0.0742429176164116	0.020541980431330358	0.011642106977122852	0.048375369601396	0.013144004163259237	0.1291367951206836	0.0030583102835683284	0.06314585803828562	0.008205403420565763	0.0029985840019990558	0.014335022398472497	0.0406923549969252	0.0135429361742917	0.08886400916499597	0.03540006210537212	0.15728149385990464	0.08541248978985669	0.037508319956148936	0.08918540319499668	0.021001880577046862	0.023759617132125762	0.13028788960266474	0.027680397312299158	0.04888076033264553	0.09772176304634447	0.044471354601636884	0.0006100909035446281	0.14616922300894875	0.030077487765089724	0.006555010975133055	0.04713788036389453	0.025920836364616173	0.08112730008892538	0.17129509846198074	0.01034696166789154	0.06628647784485432	0.024924844396144133	0.013463057926782035	0.13009226707227828	0.04908008367751971	0.04714538765499387	0.023602167676123685	0.04158777106685279	0.01576897666817344	0.004010266281681104	0.10242102287100277	0.07705551863710505	0.01005363256743652	0.02299448867115738	0.06158366095632796	0.030386262796995942	0.0148052482827035	0.062255839082370534	0.10748793616475913	0.015321309753108038	0.07217306538692261	0.014170337738619676	0.05115024140869071	0.015440925668407103	0.019070194830272603	0.011056647296278223	0.022906895952753168	0.07155031820578532
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Prevotellaceae;g__Prevotella;s__	0.3858981904891263	0.0010653648537483312	0.269666509527213	0.0007871198568872987	0.11111560185512637	0.01232155799955882	0.003953152680270322	0.000793277705958397	0.0004255462109589348	0.21083131826899024	0.020022683650322802	0.0013803488518007278	0.05660434440612332	0.0014184900173765027	0.03839425179631365	0.001362685138620768	0.0005230502849722244	0.008816526957988196	0.001906214258482653	0.003540076531134257	0.00021835551006482433	0.10080122415148876	0.00043454807000719247	0.002445178576073668	0.00010666240017065984	0.3764163475814644	0.0007160972698791586	9.454029780193808e-05	0.13151559015110112	0.05290834785920403	0.01008712359625004	0.002698082507775009	0.0014884233737596474	0.05399898115129903	0.004476635984105427	0.1891300632370535	0.03294501972386588	0.0008159355765649112	0.0006210215804999224	0.008250347383047708	0.00030677742118180096	0.0015050241246514098	0.00031689170570405067	0.0017865713828595809	0.07524565077319588	0.0009058805465991096	9.835604889700716e-05	0.0016649638627161615	0.007680101555061884	0.0006020901128202188	0.1949643176313642	0.00032327586206896546	0.13784709989430868	0.0016523235800344235	0.003365391589422226	0.012401489798121558	0.0657430820185904	0.0008870490833826139	0.04448542973072667	0.0006406514713628793	0.0003824749956971563	0.023288659174229218	0.0639052988611604	0.0008928571428571427	0.010333801279051629	0.035723120352720336	0.18140837215786967	0.0008945485161018733	0.0021477591153917144	0.0009755095753966217	0.0002993877520470637	0.2516255770552991	0.057915739182366026	0.021280319204788067	0.17843089775410134	0.0015352212748680472	0.0004387719547290583	0.0007994152848202457	0.0001856665428889714	0.00027834341717818367	0.016272455989265185	0.0218230732710872	0.026979081972060014	0.0005834765742040275	0.0011008522727272727	0.044716534622903585	0.11051985264019648	0.0012247397428046538	0.0004620188631149631	0.0014007192882831724	0.0006290626965820928	0.0004535360170154202	0.05050857308921825	0.0019035973822062282	0.00014536671549497367	0.0011935444811541054	0.00035590228346905076	0.12442479685988247	0.003675517753221968	0.0004885446458560218	0.00022641723035122973	0.0014261311100315002	0.010238547603968756	0.0005657520342113582	0.020935259984071	0.1059121696728965	2.831337240578725e-05	0.0005789224952741022	0.00043731778425655976	0.0008448800270361609	0.2576687116564417	0.0113383213753476	0.005265093021545702	0.00018481660506113165	0.08058632244433073	0.0720642702976365	0.062060942324041336	0.006994431617547195	0.0076798645441214265	0.002720699547961593	0.00020267847398699736	0.0002761439262143429	0.0056728164767210106	0.009578100978217985	0.2777638326101768	0.005526111228888418	0.013631831777395088	0.0017934560038411027	0.0011947597282616245	0.13623662509370954	0.006376277176000615	0.16729908431982912	0.003212674122032568	0.003699362684052449	0.00015725495746253402	0.0025398892868772386	0.00038420162901490703	0.0007734266872913782	0.05543617004087832	0.6101702475652367	0.0015744661336920464	0.5398817153522679	0.01439945790276131	0.003135283234708433	0.000249882000166588	0.1708746419916281	0.002324848884822486	0.04127240609637532	0.0042179810971958226	0.0005822378635751992	0.005703159734465789	0.0005940447018638153	0.009553267295720608	0.0008914295416920182	0.001186404311443753	0.1037499242745502	0.00019034023316678565	0.0010590125620800466	0.0003439004564496968	0.06371124374441782	0.0613829964924002	0.003965590873040083	0.0005791469725559064	0.0059135399673735725	0.014493189403734553	0.041689368798190435	0.0012664026082504782	0.00262671865380669	0.0041540894063533135	0.13207364715893707	0.034073826624352765	0.1352800869405671	0.0002014036283638279	0.007131685057900098	0.09302866133848273	0.021992097015942225	0.1318457124641377	0.08466822384697248	0.0908932855801662	0.0007437221104208592	0.00546106572623246	0.000966592158521114	0.3028359951710899	0.09030924678505818	0.02269469321713953	0.006607379520964985	0.2915754206674528	0.02253899648131217	0.027192386131883076	0.022605498161442833	0.0028119376124775045	0.10417033773861968	0.0030389094007384266	0.029779865137879464	0.002543580455713734	0.002761389344807701	0.0008685079034219213	0.0003678679599269169
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Blautia;s__	0.0015091833808726098	0.0024274135908189825	0.00976292218555635	0.011610017889087656	0.009083652456829915	0.0013235433145306148	0.002870546552063513	0.006831002467975085	0.012699194821774527	0.01969899107812891	0.003867853196068168	0.030295968305756232	0.0020723664306891753	0.03475300542572431	0.013402061855670102	0.03362912252810538	0.06480412668638626	0.004910470710778235	0.01899282570269989	0.00067527471403139	0.05487546912316616	0.017660935540773172	0.01258690961400144	0.036014358920999925	0.03258536325213658	0.017175900601703525	0.006042070714605401	0.017363901362955958	0.049082019999113775	0.009579750692115016	0.015288037897108026	0.04028587316952609	0.003013597941933113	0.015187213448802852	0.0055329208792314274	0.0037942232097077423	0.007119082840236686	0.045426326338755166	0.022046266107747244	0.005326540064844836	0.00748064942420238	0.21712186268868133	0.010347203086249656	0.0003999786678043838	0.005819104381443299	0.019177030554276064	0.020444007306449345	0.005032731675937489	0.005966359885750555	0.020972805596570956	0.0016189822430027587	0.0049688697318007674	0.0024501169010024662	0.011256454388984509	0.006875843161147134	0.09649951419626472	0.00213682823462374	0.004164202641435048	0.004537071191442272	0.002035848008997594	0.02132298101011646	0.02620349780635856	0.028324984837934362	0.0049415024630541865	0.021551500025996984	0.024678782940209247	0.0017078923214555427	0.002499473794990528	0.0120308069198114	0.005339631360065719	0.018532101851713247	0.030566741970336906	0.0006786470492426299	0.011725175877638164	0.016465887765603246	0.02573081607795372	0.04120584857205538	0.014686400803983372	0.0337727441515039	0.004951582895064532	0.03606977629128197	0.02209210318088305	0.06277872225096706	0.0017346600854714336	0.0034375	0.04023047638645951	0.0015008868877063716	0.01996325780771586	0.002039255671679837	0.000946431951542684	0.003692831015120803	0.04247599386944419	0.00985178727114211	0.004362989620531062	0.0005926489170179697	0.0010551625123246444	0.0005623256078811002	0.044010414618222436	0.2097165610347996	0.07353614721478663	0.004867970452551439	0.005030638311210017	0.03787810247594922	0.0009817461770138276	0.0012743201729434519	0.008225756250833691	0.04756646564172259	0.007266068052930056	0.0040255662704642295	0.007406781570350344	0.05946912476492894	0.011031049793359863	0.002308993308331495	0.014458345180551606	0.012033475842260777	0.0018252551360281386	0.007621519232777006	0.008403504006519081	0.0021316159463014195	0.00960184626459597	0.006532483123119378	0.03392428133543203	0.0064521899115858325	0.012203915592985129	0.01136730376160935	0.008395166419334323	0.02472582253240279	0.004631917868188044	0.0010975118434031204	0.0011585906086008315	0.02289313974033956	0.025607234554997613	0.01106042770257014	0.0021976411984470003	0.0022959223789529963	0.03308368609573429	0.10744838891450233	0.0031344134169176913	0.007206217382171883	0.0017991227418035836	0.014613491493297054	0.0017540308979288946	0.06551753345756395	0.008219526318019406	0.039772885026515256	0.018124403319380183	0.004574702644328119	0.0028345680364796587	0.05061577316634988	0.001539695683676638	0.002514296227022552	0.0292567015667929	0.014075408167260484	0.008037015550493116	0.04716588204112026	0.0029442054885806023	0.003949559838210802	0.043218667835232254	0.00040642781216782345	0.009555268865985228	0.04605812593953566	0.050454517723140746	0.0017748052384777774	0.017307300163132137	0.03447394533481673	0.02328000396255387	0.00670923935009296	0.02611669744852589	0.004312203536006899	0.0021080725641124823	0.002481567205134935	0.004685757836647707	0.0608858661130649	0.0024681083097762924	0.033435248261188294	0.006186128900395149	0.009116990755498884	0.015866653766948156	0.03590180465245662	0.011520401318283895	0.03056411172120292	0.002658128435933064	0.0154960517722496	0.02483159828536436	0.011553145890401238	0.000979582428980274	0.0019840155726505325	0.002050259053001967	0.0447894261737861	0.023778672736823672	0.004349130173965207	0.007283406754772394	0.00815109343936382	0.005549287644635689	0.0509248778149179	0.005811116532848335	0.004559666492965086	0.033537295680003916
k__Bacteria;p__Proteobacteria;c__Enterobacteriales;o__Gammaproteobacteria;f__Enterobacteriaceae;g__None;s__	0.042740073346312316	0.05078688657235715	0.00045621131708207234	8.944543828264758e-05	0.000929584011155008	0.0014495950587716255	0.13202873827176695	0.0005876131155247385	0.0006159221474405634	0.0004169098640873843	5.816320595591229e-05	0.002366312317372676	0.0009378592606038603	0.01808574772155041	0.08794126835363948	0.0005515630322988822	0.0008477021859894669	0.001488021427508556	0.0006758396007347589	8.185148048865334e-05	0.00025929716820197884	0.001423926210868595	0.004510309278350515	0.00022110657336836358	0.003839846406143754	0.002922559974994139	0.004311502312397434	0.0002993776097061372	0.00010339275955275248	0.0001904231788952526	0.006625368536124822	0.10522521780322534	0.0012127894156560089	0.0007959755476311767	0.000316166907384653	0.11962057767902926	0.0006317800788954635	0.0004434432481331039	0.02988666356155877	0.02307202408522464	0.009545497451387578	0.033066265326900095	0.08536786993662165	0.4737613993920324	0.001872583762886598	0.0007984031936127744	0.00025291555430658987	0.0026109660574412533	0.0008251348778165661	0.0037128890290580156	0.13506197464026215	0.038206417624521066	0.14742337379495885	0.0008950086058519794	0.003510451571724908	0.003117240634783548	0.0011930624309982546	0.0019465799329785136	0.022464035411287348	0.00015660369299981493	0.007094911170182248	0.0010968207223991829	0.0003144724724275029	0.0005695812807881772	0.00015598190609889253	0.11783536807182456	0.003067235189552811	0.0005525152599452747	0.0008054096682718929	0.0002567130461570057	0.0007185306049129532	0.0028484431784696986	0.0002171670557576416	0.0009800147002205033	0.00771838489012652	0.00645807957775071	0.0001548606899043735	0.0010735005253300442	0.0007055328629780914	0.0031789748172455718	0.02222066451703351	1.582528881152081e-05	0.0003449380343459728	0.03210698121836217	8.522727272727273e-05	0.009260211955962548	0.13545504161550007	0.0015105123494590733	0.028677032882997708	0.011262540223357941	0.0080147247268237	0.0004378968440148885	0.00023249055507120023	0.008573135655629506	0.0004249180914468461	0.0010897580045320094	0.00022065941575081147	0.024471206412384268	0.00918879438305492	0.00096691127825671	0.00016981292276342232	0.02935322603394505	0.008866371120962634	0.0006489508627718521	0.00037546933667083847	0.0004001719257162337	0.01541663127495116	0.0012878071833648393	0.01226732451222247	0.005885997521685254	0.003005826679409317	0.0949776459924104	0.07135818810206633	0.06381859539380154	0.0015351347782307984	0.0019584854379280023	0.024415708383671155	0.000356512291185658	0.009267238121154398	0.15566212510983368	0.00048331020719976297	0.025916107475216082	0.000638830684315429	0.00016326308485598836	0.0016315846093161686	0.06364214543141827	0.0012145382035711047	4.236510245293944e-05	0.004001055834178464	0.0054749085622117725	0.00468617961127756	0.007214105564517961	0.00806847164999019	0.01844187239030108	0.0008020002830589234	0.07326603712145881	0.06582654577122074	0.010807620288203208	0.029745843499054788	0.00032711322578246973	0.006450725324447026	0.008860104792102362	0.0016728781975266812	0.06360953013120171	0.0004025876669350584	7.343761474627305e-05	0.00040497367671101376	0.0006435975735002123	0.012666961751764	0.0002717110030017596	0.0027902555690128322	0.0004455335263978615	0.015152108374769978	0.0017687094081190835	0.0008582499274273959	0.0034288483673593022	0.0010310095963200886	0.00045647093193105457	0.023510285750015632	0.0037710705020060392	0.015742441957574745	0.0012049295345006403	0.004558447138827134	0.00708605220228385	0.07386414890098325	0.0020308088563078907	0.0024789157438094467	0.5689992475545523	0.0005030904125341382	0.0004835028816771748	0.00016702856188408218	0.0642880329696696	0.012161680635815762	0.05577637790756074	0.028571939423197263	0.01801335331789072	0.003876314950589736	0.00042845493621549905	0.0002434020654403839	0.022297080526146932	0.0006844932517893548	0.367350329245454	0.002651942448890736	0.04324862216778935	0.03647614857288843	0.026775253058794152	0.0007486851217549179	0.0003463275427368188	0.05029476992343783	0.032481176676589035	0.005492651469706059	0.04790014684287812	0.02695257029253053	0.00041980426626085583	0.002463677404748905	0.00018852858980614824	0.0005645301372242487	0.00029429436794153354
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Peptostreptococcaceae;g__Incertae_Sedis;s__	0.004452090973574199	0.06502771297182852	0.0015815325658845175	0.011180679785330949	0.004981357798906729	0.003702769987079696	0.005675480611508432	0.09440004700904923	0.00320279516669093	0.00031268239806553816	0.04288082359099634	0.008192460068479644	0.009862648998608338	0.012677754530302492	0.02414870353014683	0.028665055237415436	0.008495058076617849	0.005046872674966518	0.057810279693619376	0.0001432400908551433	0.011668372569089048	0.005674452213461416	0.006847878206665069	0.0037067866711755063	0.10555577776888923	0.0019535828709853877	0.012307921826048037	0.041739541479555664	0.08459004770837332	0.0010107076418286484	0.002948288998575546	0.015055712314378102	0.007019478133039324	0.003693326541008661	0.042423850481795256	0.0005810972483336181	0.0011865138067061144	0.09466626461145504	0.0039848884748745015	0.03317508105604446	0.05853549178780443	0.01332389004470807	0.050799118214384126	0.0003466481787637992	0.0071278994845360814	0.07326884692154154	0.0141211184487846	0.01827676240208877	0.013694065376071091	0.018034032426853214	0.0017744045383310235	0.002095306513409961	0.005332607372770072	0.004543889845094664	0.10381942933402964	0.009446183741768326	0.005662594821752911	0.02688251527695644	0.0283659166359277	0.0036018849389957428	0.046011741982367904	0.06938517939780035	0.0017071362788921587	0.009852216748768471	0.032977174647740866	0.0012659517192206394	0.0003950227138060439	0.054541149231740686	0.11755625283151835	0.0065718539816193465	0.0021855305899435656	0.039072782634318834	0.0037189858298496115	0.04455566833502503	0.012985047521036382	0.08919508729192042	0.006271857941127128	0.012333835822940935	0.02187151875232083	0.08051449583217357	0.0044561494862910824	0.07854090837157778	0.02904871017813585	0.0008988693170170155	0.004595170454545454	0.023809033851219262	0.003001773775412744	0.36362522963870175	0.009304104002039256	0.029282604580730644	0.009738822487826471	0.046010446967564365	0.0006102877070619006	0.004946574219455599	0.0004137360364087712	0.00430713877981699	0.11850834234952452	0.01160238812544738	0.012534457978936457	0.05961262480789	0.059151501429258777	0.12551520945321193	0.014083657528876022	0.19443566234587414	0.0004664922061667994	0.00017785418920721494	0.015487414705965628	0.00034262759924385633	0.04693877551020408	0.09617550974428296	0.002805438234115362	0.023736729708552902	0.044341495698213114	0.029229456923514363	0.006883346263680032	0.0005195981774094702	0.04006144943099617	0.0009167458916202637	7.558921795395105e-05	0.0029112543801145447	0.09076877504248453	0.011335708171098777	0.016980119589104104	0.003755050951687732	0.0013447125900957436	0.06745813016747933	0.11052297652497056	0.027184274073969467	0.01003042469540573	0.005883822894659124	0.01836060536221864	0.002908363818136375	0.009049440847557386	0.0100358948062413	0.0032709031152207075	0.024552263106479972	0.012268838686542698	0.20363510543026947	0.027192968282949054	0.0019180730057244812	0.011204695883458932	0.0013942296880973262	0.016813484668812467	0.07880576779132006	0.1830246827886831	0.08098700154218991	0.00035997660152090115	0.0008079203582236707	0.009555549769573254	0.038375944519200914	0.0017630735738267895	0.02060592559590109	0.006930034062879292	0.007188035034595956	0.10786182176168417	0.02887259950324105	0.03088270283131097	0.012123867952088809	0.0015006565372350405	0.0618965932772871	0.010648070820110241	0.04868525410286133	0.008350925701048069	0.006219412724306688	0.007396938990287759	0.021018046130731258	0.0009161210357556652	0.0030234626171420755	0.004455943653873796	0.013905542877035548	0.00570283232718509	0.04140967919495293	0.06505337196151642	0.0014779950924823145	0.021992168642385884	0.005314075487123586	0.004679630219955371	0.006509750805080646	0.0020863034180604333	0.019453437162773063	0.00023808460931803644	0.007611913248353774	0.0009103683033505512	0.04923453766074709	0.008317129596775339	0.00024969748189693263	0.006438692047092294	0.0008727454076967832	0.004580356844345879	0.04382770092803362	0.005811337732453509	0.007753303964757709	0.0003692132916785004	0.003817595046309658	0.02399754963977041	0.033901876413964416	0.0017804412020149386	0.03205356157496536
