,root:Elder,root:Young
S320,0.15924422,0.84075576
S290,0.6544841,0.34551585
SRR5602345,0.71190983,0.28809017
S330,0.71058404,0.28941602
SRR5602125,0.13272184,0.8672782
SRR5602220,0.622236,0.37776393
S050,0.21030542,0.78969455
S080,0.7123593,0.2876407
SRR5602155,0.70954436,0.29045564
SRR5602193,0.6304847,0.36951536
SRR5602335,0.6327481,0.3672519
SRR5602119,0.68191713,0.3180829
S150,0.13489057,0.86510944
SRR5602179,0.6799615,0.3200385
SRR3679961,0.13252245,0.8674776
SRR5602134,0.71112233,0.2888777
S130,0.17455976,0.8254402
S200,0.57446814,0.42553183
S210,0.06843841,0.9315616
SRR5602290,0.71228564,0.28771436
SRR5602138,0.58071405,0.41928592
C052,0.71228874,0.2877113
C012,0.13616535,0.8638347
SRR5602168,0.1745485,0.8254515
SRR5602159,0.67797375,0.32202625
SRR5602160,0.6999676,0.30003235
SRR5602010,0.71111834,0.2888816
C010,0.28556132,0.71443874
S240,0.6434158,0.35658422
S030,0.16373774,0.8362623
SRR5602324,0.6935479,0.30645213
SRR3679980,0.7123593,0.2876407
SRR5602349,0.23879722,0.76120275
S110,0.1332149,0.86678505
SRR5602182,0.71192414,0.2880759
S100,0.67981786,0.3201821
C042,0.040162638,0.9598374
SRR5602351,0.7117351,0.28826484
SRR5602333,0.6636413,0.33635876
S220,0.3004583,0.69954175
SRR5602092,0.7083034,0.2916966
S120,0.68983936,0.31016064
SRR5602260,0.7123589,0.2876411
SRR5602284,0.7122306,0.28776944
C021,0.7123593,0.2876407
SRR5602256,0.20168912,0.7983108
SRR5602234,0.5958459,0.4041541
SRR5602210,0.58927816,0.41072184
S010,0.1477077,0.85229236
S280,0.7065931,0.29340696
S260,0.6679812,0.3320188
S020,0.7117978,0.2882022
SRR5602016,0.71193427,0.28806573
S180,0.7120518,0.2879482
SRR5602145,0.43370438,0.5662957
