,root:Elder,root:Young
S320,0.029913263,0.97008675
S290,0.059589904,0.94041
SRR5602345,0.568554,0.43144605
S330,0.4894719,0.51052815
SRR5602125,0.030849135,0.96915084
SRR5602220,0.46681848,0.5331815
S050,0.04373607,0.9562639
S080,0.028620426,0.97137964
SRR5602155,0.5688089,0.43119112
SRR5602193,0.4514698,0.5485302
SRR5602335,0.5126319,0.48736808
SRR5602119,0.2662076,0.7337924
S150,0.028784461,0.97121555
SRR5602179,0.1964065,0.8035935
SRR3679961,0.5425259,0.45747414
SRR5602134,0.5678344,0.43216556
S130,0.034476466,0.9655236
S200,0.2440913,0.7559087
S210,0.029173434,0.9708265
SRR5602290,0.035696242,0.9643038
SRR5602138,0.27654955,0.7234504
C052,0.5287721,0.47122794
C012,0.05605357,0.94394636
SRR5602168,0.03228119,0.96771884
SRR5602159,0.30959207,0.69040793
SRR5602160,0.55107564,0.4489244
SRR5602010,0.56731737,0.43268257
C010,0.035155877,0.96484417
S240,0.029232958,0.9707671
S030,0.33439764,0.6656024
SRR5602324,0.24546896,0.7545311
SRR3679980,0.028620426,0.97137964
SRR5602349,0.50944847,0.49055153
S110,0.16603734,0.8339627
SRR5602182,0.56644374,0.43355626
S100,0.05882997,0.94117004
C042,0.038329337,0.96167064
SRR5602351,0.5670759,0.4329241
SRR5602333,0.03899338,0.96100664
S220,0.11088422,0.88911575
SRR5602092,0.3317958,0.66820425
S120,0.4534526,0.5465474
SRR5602260,0.3478997,0.6521003
SRR5602284,0.56967443,0.43032557
C021,0.02862867,0.9713713
SRR5602256,0.37661088,0.6233891
SRR5602234,0.34096563,0.65903443
SRR5602210,0.5315805,0.46841946
S010,0.04192139,0.9580786
S280,0.5695002,0.43049976
S260,0.053145584,0.94685435
S020,0.122704744,0.87729526
SRR5602016,0.52556646,0.4744335
S180,0.56643677,0.43356326
SRR5602145,0.107668415,0.89233166
