,root:Elder,root:Young
S320,0.047850404,0.95214957
S290,0.5126591,0.48734084
SRR5602345,0.5730375,0.42696252
S330,0.5735255,0.4264745
SRR5602125,0.48404533,0.5159547
SRR5602220,0.5735119,0.42648807
S050,0.17089784,0.82910216
S080,0.57359076,0.42640916
SRR5602155,0.5729158,0.42708418
SRR5602193,0.56143224,0.43856773
SRR5602335,0.572965,0.427035
SRR5602119,0.08992251,0.91007745
S150,0.029163979,0.97083604
SRR5602179,0.48870635,0.5112936
SRR3679961,0.57341707,0.42658296
SRR5602134,0.5727328,0.42726722
S130,0.5697801,0.43021986
S200,0.5695868,0.4304132
S210,0.031477,0.96852297
SRR5602290,0.05928746,0.9407125
SRR5602138,0.13668378,0.86331624
C052,0.57351077,0.4264892
C012,0.5760692,0.42393073
SRR5602168,0.032030053,0.96797
SRR5602159,0.31084076,0.6891593
SRR5602160,0.57287794,0.427122
SRR5602010,0.573571,0.426429
C010,0.53314906,0.46685097
S240,0.052826833,0.9471732
S030,0.57241136,0.42758867
SRR5602324,0.073978186,0.92602175
SRR3679980,0.029005772,0.9709942
SRR5602349,0.55569106,0.44430888
S110,0.57294106,0.42705896
SRR5602182,0.5735895,0.42641047
S100,0.50967026,0.49032968
C042,0.12580967,0.87419033
SRR5602351,0.5735772,0.42642277
SRR5602333,0.17505084,0.8249492
S220,0.5773653,0.42263475
SRR5602092,0.09505481,0.90494514
S120,0.5723853,0.42761475
SRR5602260,0.5775011,0.4224989
SRR5602284,0.5735251,0.42647496
C021,0.5735886,0.42641142
SRR5602256,0.57828486,0.42171517
SRR5602234,0.20732944,0.79267055
SRR5602210,0.5768013,0.42319873
S010,0.53693014,0.46306983
S280,0.57347006,0.42652985
S260,0.57339567,0.4266043
S020,0.57537633,0.42462364
SRR5602016,0.5755202,0.4244798
S180,0.5735882,0.4264118
SRR5602145,0.09163208,0.90836793
