,root:Elder,root:Young
S320,0.03193845,0.96806157
S290,0.06100964,0.9389903
SRR5602345,0.46555936,0.53444064
S330,0.050121102,0.94987893
SRR5602125,0.030565612,0.9694344
SRR5602220,0.28877792,0.7112221
S050,0.05632822,0.94367176
S080,0.028620305,0.9713797
SRR5602155,0.5678919,0.43210816
SRR5602193,0.40286,0.5971401
SRR5602335,0.5313655,0.46863455
SRR5602119,0.26577368,0.73422635
S150,0.028950287,0.9710497
SRR5602179,0.5013216,0.4986784
SRR3679961,0.54545325,0.45454675
SRR5602134,0.55518997,0.44481
S130,0.04724533,0.9527546
S200,0.24779661,0.75220335
S210,0.029018614,0.97098136
SRR5602290,0.041739993,0.95826
SRR5602138,0.32419518,0.6758048
C052,0.27070424,0.7292958
C012,0.058101293,0.9418987
SRR5602168,0.038146857,0.96185315
SRR5602159,0.38590166,0.61409837
SRR5602160,0.5293794,0.47062054
SRR5602010,0.57013345,0.42986655
C010,0.045118343,0.95488167
S240,0.029868022,0.970132
S030,0.0941658,0.9058342
SRR5602324,0.29047698,0.70952296
SRR3679980,0.028620305,0.9713797
SRR5602349,0.532807,0.46719307
S110,0.25782052,0.74217945
SRR5602182,0.5352058,0.46479416
S100,0.061353885,0.93864614
C042,0.043407112,0.9565929
SRR5602351,0.56919026,0.43080968
SRR5602333,0.045960326,0.95403975
S220,0.3085248,0.6914752
SRR5602092,0.37253582,0.6274642
S120,0.34633395,0.6536661
SRR5602260,0.5014091,0.4985908
SRR5602284,0.50585365,0.49414632
C021,0.034071855,0.9659282
SRR5602256,0.25439274,0.74560726
SRR5602234,0.4563369,0.54366314
SRR5602210,0.5014091,0.4985908
S010,0.038739625,0.9612604
S280,0.4368857,0.5631142
S260,0.05071302,0.949287
S020,0.38559556,0.6144045
SRR5602016,0.5467196,0.45328036
S180,0.5239394,0.47606057
SRR5602145,0.17975196,0.82024807
