,root:Elder,root:Young
SRR5601981,0.49732018,0.5026799
SRR3680072,0.6239975,0.37600246
SRR5602195,0.66737765,0.33262235
SRR5602171,0.6272555,0.37274444
SRR5602018,0.13765922,0.8623408
SRR5601994,0.5755941,0.42440587
SRR5602321,0.66988534,0.33011463
SRR5602266,0.1679071,0.8320929
SRR5602327,0.66664475,0.33335528
SRR5602224,0.11088844,0.88911164
SRR5602302,0.59486264,0.40513733
SRR5602178,0.1151386,0.8848614
SRR5602310,0.19412544,0.8058746
SRR5602316,0.23940086,0.76059914
SRR5602184,0.65306634,0.34693366
SRR5602197,0.31061828,0.6893817
SRR5602030,0.6575495,0.34245053
K301,0.2662346,0.7337654
SRR5602170,0.6697794,0.3302206
SRR5602199,0.6531524,0.34684762
SRR3679970,0.6336487,0.3663513
SRR5602249,0.11510352,0.88489646
SRR3680079,0.6706954,0.32930452
SRR5602354,0.64788646,0.35211352
SRR5602154,0.6714134,0.32858652
SRR5602031,0.6615536,0.33844635
SRR5602275,0.5758652,0.4241348
SRR5602141,0.6557175,0.3442825
SRR5602289,0.6678539,0.33214608
SRR3680093,0.12202467,0.8779753
K309,0.67152154,0.3284785
SRR5602323,0.65729856,0.34270144
SRR5609970,0.66971695,0.33028308
K124,0.11466434,0.8853356
SRR3680083,0.651697,0.348303
SRR3680067,0.13058934,0.8694107
SRR5602353,0.6611412,0.33885878
SRR3679971,0.64650327,0.35349676
SRR5602194,0.10766633,0.89233375
SRR5601988,0.664249,0.33575103
SRR5602330,0.66654205,0.33345795
SRR3680024,0.11510352,0.88489646
SRR5602231,0.6636931,0.33630687
SRR3680049,0.6575495,0.34245053
SRR5602218,0.56971896,0.430281
SRR5602142,0.67089933,0.32910067
SRR3680070,0.62939095,0.3706091
SRR5602204,0.648581,0.351419
SRR5602148,0.30091467,0.6990854
SRR5602279,0.6571902,0.34280977
SRR5610085,0.11649727,0.88350266
SRR5602036,0.6519925,0.34800747
SRR5601986,0.11510352,0.88489646
K125,0.11499034,0.88500965
SRR3680039,0.11936822,0.8806318
