,root:Elder,root:Young
SRR3680016,0.08419369,0.9158063
SRR5602136,0.5113017,0.48869824
SRR3680065,0.3524572,0.6475427
K119,0.49886522,0.50113475
SRR5602233,0.43059474,0.5694053
SRR5601965,0.5783902,0.42160985
SRR5602140,0.33003435,0.6699657
SRR5601994,0.35742223,0.64257777
SRR5602261,0.36172137,0.63827866
SRR5602302,0.27038178,0.7296182
SRR5602196,0.574126,0.42587402
C007,0.073198885,0.9268011
SRR5602287,0.574128,0.42587203
SRR3679992,0.19130091,0.8086991
SRR5601984,0.19384032,0.8061597
SRR5602186,0.574128,0.42587203
SRR5602249,0.574128,0.42587203
SRR5602063,0.46203765,0.5379624
SRR3679929,0.3670682,0.6329319
SRR5602124,0.13332291,0.86667717
SRR5602205,0.38527977,0.6147202
SRR5602031,0.5517649,0.44823503
SRR5602275,0.25914413,0.7408559
SRR5602141,0.4498991,0.5501009
SRR5602101,0.574128,0.42587203
K108,0.17603557,0.8239644
SRR5602292,0.56364673,0.43635327
SRR5602035,0.28514484,0.71485513
SRR3679940,0.16094966,0.83905035
SRR3680036,0.42640823,0.5735918
SRR5602212,0.11653193,0.8834681
SRR3679973,0.574128,0.42587203
SRR5602225,0.574128,0.42587203
SRR5602166,0.57289433,0.4271057
SRR5602353,0.5737829,0.4262171
SRR3680086,0.44818142,0.55181855
SRR5602114,0.5525058,0.44749424
SRR5602194,0.5377466,0.46225345
SRR3680035,0.099496275,0.9005037
SRR3680024,0.574128,0.42587203
SRR5602313,0.25721294,0.74278706
SRR5602123,0.5648668,0.4351332
SRR5601959,0.5377466,0.46225345
SRR5602148,0.50793874,0.49206132
SRR5602299,0.111508854,0.8884911
SRR3679975,0.574128,0.42587203
SRR5602157,0.5729039,0.42709613
SRR5602174,0.57401335,0.4259866
SRR3680048,0.4525287,0.54747134
SRR5602079,0.54140365,0.45859635
SRR5601986,0.574128,0.42587203
SRR5610008,0.5741195,0.42588046
SRR5602121,0.5775037,0.42249635
K125,0.040951554,0.95904845
SRR5602253,0.5480893,0.4519107
