,root:Elder,root:Young
SRR3680078,0.12815957,0.8718404
K306,0.12756915,0.8724309
SRR5601925,0.6786352,0.32136482
SRR5602201,0.5246461,0.4753539
SRR5602136,0.68009686,0.3199031
SRR5602008,0.66656405,0.33343595
SRR3680065,0.5967855,0.40321448
K119,0.19730596,0.8026941
SRR5602296,0.23992936,0.7600707
SRR5601967,0.34741846,0.6525815
SRR3680034,0.5578053,0.4421947
SRR5602280,0.12451519,0.87548476
SRR5602173,0.6725115,0.3274885
SRR5602202,0.6702777,0.32972232
SRR5602281,0.4329625,0.5670375
SRR5602342,0.575567,0.42443296
SRR5602135,0.23763543,0.7623645
SRR5601923,0.68357474,0.31642523
SRR5602198,0.6832695,0.31673056
SRR5602196,0.68253374,0.31746626
SRR5602310,0.12917016,0.8708298
SRR5602316,0.32020915,0.67979085
SRR5602015,0.682433,0.31756696
SRR5610011,0.6819167,0.31808332
SRR5602265,0.40716675,0.5928332
SRR5602054,0.6836374,0.31636262
SRR5602250,0.6834779,0.3165222
K304,0.21135621,0.78864384
SRR3680079,0.6784942,0.32150576
SRR5602124,0.2755597,0.7244402
SRR5601985,0.5720715,0.4279285
SRR5602191,0.6824948,0.31750518
SRR3679962,0.68364596,0.316354
SRR5602093,0.6316016,0.36839843
SRR5602022,0.6418159,0.3581841
SRR3680074,0.6415953,0.3584047
SRR5602153,0.17391375,0.8260862
SRR3680068,0.62324566,0.37675434
SRR3680036,0.59950936,0.40049067
SRR3679973,0.68364596,0.316354
SRR5602115,0.68045676,0.31954333
SRR5602095,0.68364596,0.316354
SRR3679996,0.67002904,0.32997096
SRR5601927,0.6733113,0.32668874
SRR5602152,0.680067,0.319933
SRR3679971,0.6525395,0.34746045
SRR5601988,0.6836921,0.31630796
SRR5602062,0.6569459,0.34305403
SRR5602247,0.5922524,0.4077477
SRR3680017,0.6512248,0.34877524
SRR5602177,0.68364596,0.316354
SRR3679975,0.6836456,0.31635433
K105,0.5513915,0.44860843
SRR5602012,0.6836391,0.31636092
SRR5602029,0.61298656,0.38701344
