,root:Elder,root:Young
S320,0.6258804,0.3741195
S290,0.62815154,0.37184846
SRR5602345,0.64048874,0.35951126
S330,0.20376515,0.79623485
SRR5602125,0.6406104,0.3593896
SRR5602220,0.64399993,0.356
S050,0.1241584,0.8758416
S080,0.6406149,0.35938504
SRR5602155,0.646658,0.35334197
SRR5602193,0.31736395,0.6826361
SRR5602335,0.65124655,0.34875345
SRR5602119,0.62082815,0.37917182
S150,0.11188964,0.88811034
SRR5602179,0.61110115,0.38889885
SRR3679961,0.46438956,0.5356104
SRR5602134,0.6519109,0.34808913
S130,0.11384386,0.8861562
S200,0.6404386,0.35956135
S210,0.034003258,0.9659968
SRR5602290,0.6393622,0.36063778
SRR5602138,0.41867626,0.5813238
C052,0.6400864,0.35991362
C012,0.6406149,0.35938504
SRR5602168,0.54927546,0.4507245
SRR5602159,0.6228943,0.37710577
SRR5602160,0.6535016,0.34649846
SRR5602010,0.6406102,0.3593898
C010,0.40049732,0.5995026
S240,0.6143243,0.3856757
S030,0.111838065,0.88816196
SRR5602324,0.6125607,0.38743937
SRR3679980,0.6406149,0.35938504
SRR5602349,0.1622028,0.8377972
S110,0.111907996,0.888092
SRR5602182,0.64530736,0.35469264
S100,0.6258892,0.37411082
C042,0.29580906,0.70419097
SRR5602351,0.65168166,0.3483183
SRR5602333,0.61709595,0.38290405
S220,0.17282917,0.8271709
SRR5602092,0.6379352,0.3620648
S120,0.6294144,0.37058568
SRR5602260,0.64061433,0.35938564
SRR5602284,0.640437,0.35956293
C021,0.6406149,0.35938504
SRR5602256,0.34190875,0.6580913
SRR5602234,0.60482174,0.39517823
SRR5602210,0.4976869,0.5023131
S010,0.114318356,0.8856816
S280,0.65080434,0.34919566
S260,0.4167765,0.5832235
S020,0.64025956,0.35974047
SRR5602016,0.6529247,0.34707528
S180,0.65218174,0.34781832
SRR5602145,0.15093485,0.8490652
