,root:Elder,root:Young
SRR3680078,0.20406003,0.79594
K306,0.04226531,0.95773464
SRR5601925,0.17490879,0.8250912
SRR5602201,0.50686693,0.49313313
SRR5602136,0.5514256,0.44857445
SRR5602008,0.5303188,0.46968117
SRR3680065,0.1904876,0.80951244
K119,0.28656775,0.71343225
SRR5602296,0.20732917,0.79267085
SRR5601967,0.036838956,0.96316105
SRR3680034,0.19748527,0.80251473
SRR5602280,0.03772716,0.9622729
SRR5602173,0.5085896,0.49141034
SRR5602202,0.5052048,0.4947952
SRR5602281,0.5105237,0.48947632
SRR5602342,0.5324183,0.46758172
SRR5602135,0.3598375,0.6401625
SRR5601923,0.5041794,0.49582052
SRR5602198,0.5435966,0.4564034
SRR5602196,0.05197701,0.948023
SRR5602310,0.15305686,0.8469432
SRR5602316,0.11402644,0.8859735
SRR5602015,0.50036603,0.49963388
SRR5610011,0.31027898,0.68972105
SRR5602265,0.16046873,0.83953124
SRR5602054,0.5510411,0.4489589
SRR5602250,0.5027671,0.4972329
K304,0.10443093,0.895569
SRR3680079,0.52771246,0.47228748
SRR5602124,0.27057704,0.729423
SRR5601985,0.19001426,0.80998576
SRR5602191,0.13678955,0.86321044
SRR3679962,0.028620485,0.9713795
SRR5602093,0.22859345,0.77140653
SRR5602022,0.17787401,0.82212603
SRR3680074,0.17320555,0.8267945
SRR5602153,0.30762833,0.6923717
SRR3680068,0.24413884,0.7558612
SRR3680036,0.16954064,0.83045936
SRR3679973,0.028620485,0.9713795
SRR5602115,0.21959288,0.78040713
SRR5602095,0.028620485,0.9713795
SRR3679996,0.53445786,0.46554217
SRR5601927,0.16181867,0.83818126
SRR5602152,0.39967126,0.6003287
SRR3679971,0.19604823,0.80395174
SRR5601988,0.5014091,0.49859083
SRR5602062,0.028620485,0.9713795
SRR5602247,0.5302946,0.46970537
SRR3680017,0.18114176,0.8188582
SRR5602177,0.028620485,0.9713795
SRR3679975,0.5605986,0.43940136
K105,0.29485792,0.7051421
SRR5602012,0.19242932,0.8075707
SRR5602029,0.40844667,0.59155333
