,root:Elder,root:Young
K113,0.44635367,0.5536463
K106,0.54017115,0.45982888
K306,0.036956538,0.9630434
SRR3680059,0.13617904,0.8638209
SRR5602038,0.4489819,0.5510181
SRR5602278,0.033333678,0.9666664
SRR5602230,0.5344139,0.46558616
SRR5602201,0.5512623,0.44873774
SRR3680042,0.56272644,0.4372736
SRR5601932,0.14753117,0.85246885
SRR5601995,0.4273242,0.5726758
SRR5602076,0.034242716,0.96575725
SRR3680072,0.1220436,0.8779564
SRR3680065,0.12145429,0.8785457
SRR5602296,0.24955338,0.7504466
SRR3680055,0.5692692,0.4307308
SRR5602342,0.57241344,0.42758656
SRR5601923,0.569734,0.430266
SRR5602273,0.08245942,0.91754055
SRR3680064,0.112035565,0.8879644
SRR5602199,0.47813928,0.5218608
SRR5602265,0.3935088,0.6064912
SRR5602207,0.365507,0.634493
SRR3680079,0.57121295,0.42878702
SRR5602154,0.56548846,0.43451154
SRR3679974,0.5690826,0.43091744
SRR3679965,0.5727561,0.42724386
SRR5602101,0.5694653,0.43053472
SRR5602304,0.12258433,0.87741566
SRR5602317,0.035442717,0.9645573
SRR5602023,0.57132876,0.42867127
SRR5602058,0.13346767,0.86653227
SRR3679930,0.11210396,0.887896
SRR3679936,0.114622734,0.8853773
SRR5602093,0.17162183,0.8283782
SRR3679994,0.11077525,0.8892247
SRR5602014,0.13913468,0.8608653
SRR3679976,0.1265497,0.8734503
C054,0.34707344,0.6529265
SRR5602267,0.11722013,0.8827799
SRR5602152,0.5551788,0.44482115
SRR5602263,0.4919294,0.5080706
SRR5602066,0.20825511,0.7917448
SRR5601934,0.5694653,0.43053472
SRR5602189,0.5682127,0.4317873
SRR5601924,0.12001809,0.87998194
SRR5610085,0.56416404,0.435836
SRR5602214,0.56869626,0.4313037
SRR5602174,0.5667933,0.43320665
SRR3680048,0.123618394,0.8763816
SRR5602020,0.1941463,0.80585366
SRR5601941,0.22507533,0.77492464
SRR5602337,0.5687901,0.43120992
SRR5602315,0.13018794,0.869812
SRR5602165,0.55412334,0.44587663
