,root:Elder,root:Young
S320,0.04629158,0.95370847
S290,0.15564464,0.84435534
SRR5602345,0.57153845,0.42846155
S330,0.57204825,0.4279517
SRR5602125,0.046940513,0.95305955
SRR5602220,0.571092,0.428908
S050,0.12894705,0.871053
S080,0.5720494,0.42795065
SRR5602155,0.57102495,0.42897505
SRR5602193,0.48519763,0.51480234
SRR5602335,0.5689364,0.43106362
SRR5602119,0.38487184,0.6151281
S150,0.031974044,0.968026
SRR5602179,0.5565875,0.44341248
SRR3679961,0.56437165,0.43562835
SRR5602134,0.5711089,0.4288911
S130,0.094538435,0.90546155
S200,0.57546574,0.42453426
S210,0.031262275,0.9687377
SRR5602290,0.15992483,0.8400752
SRR5602138,0.38883916,0.6111609
C052,0.57203585,0.42796412
C012,0.32256335,0.67743665
SRR5602168,0.045567192,0.9544328
SRR5602159,0.3784481,0.6215519
SRR5602160,0.570976,0.42902398
SRR5602010,0.57203233,0.4279676
C010,0.11479855,0.88520145
S240,0.041505236,0.9584947
S030,0.5720438,0.42795622
SRR5602324,0.39076963,0.60923034
SRR3679980,0.5720494,0.42795065
SRR5602349,0.5326433,0.4673567
S110,0.56822044,0.43177956
SRR5602182,0.5720492,0.42795077
S100,0.11383784,0.88616216
C042,0.07188745,0.92811257
SRR5602351,0.5720418,0.4279581
SRR5602333,0.08321873,0.91678125
S220,0.5721304,0.42786956
SRR5602092,0.381491,0.61850893
S120,0.5709655,0.42903453
SRR5602260,0.5755596,0.42444035
SRR5602284,0.5719388,0.42806122
C021,0.54202193,0.4579781
SRR5602256,0.57189405,0.42810592
SRR5602234,0.3703812,0.6296188
SRR5602210,0.57187855,0.42812145
S010,0.5672292,0.43277082
S280,0.57201046,0.42798948
S260,0.5717244,0.42827564
S020,0.5595918,0.44040817
SRR5602016,0.5625396,0.43746048
S180,0.57204896,0.42795104
SRR5602145,0.373239,0.626761
