,root:Elder,root:Young
S320,0.031777255,0.96822274
S290,0.057950966,0.94204897
SRR5602345,0.5713604,0.42863956
S330,0.5681263,0.43187365
SRR5602125,0.029767849,0.9702322
SRR5602220,0.5592458,0.44075418
S050,0.056758653,0.9432413
S080,0.028794333,0.97120565
SRR5602155,0.57094926,0.42905077
SRR5602193,0.27169687,0.72830313
SRR5602335,0.56599605,0.43400395
SRR5602119,0.11527082,0.88472915
S150,0.028978126,0.97102183
SRR5602179,0.42482328,0.57517666
SRR3679961,0.5714022,0.42859775
SRR5602134,0.5722222,0.42777786
S130,0.15175915,0.8482408
S200,0.48537388,0.51462615
S210,0.02889168,0.97110826
SRR5602290,0.11951395,0.8804861
SRR5602138,0.07815024,0.9218498
C052,0.5680028,0.43199712
C012,0.15852094,0.84147906
SRR5602168,0.06335656,0.9366435
SRR5602159,0.09145278,0.90854716
SRR5602160,0.5674837,0.43251628
SRR5602010,0.5680541,0.4319459
C010,0.1691805,0.8308195
S240,0.029368548,0.9706315
S030,0.5719413,0.42805874
SRR5602324,0.07439377,0.9256062
SRR3679980,0.028794333,0.97120565
SRR5602349,0.24814028,0.7518597
S110,0.3749078,0.62509227
SRR5602182,0.56872207,0.43127796
S100,0.10227655,0.89772344
C042,0.094445385,0.90555465
SRR5602351,0.5681762,0.4318238
SRR5602333,0.049605656,0.95039433
S220,0.5422824,0.45771757
SRR5602092,0.12203062,0.87796944
S120,0.57178587,0.42821416
SRR5602260,0.5082943,0.4917057
SRR5602284,0.5683526,0.43164748
C021,0.5679728,0.4320272
SRR5602256,0.47651133,0.52348864
SRR5602234,0.16664718,0.83335286
SRR5602210,0.5643707,0.43562928
S010,0.07557738,0.92442256
S280,0.56820196,0.43179798
S260,0.18838955,0.8116104
S020,0.5300497,0.46995023
SRR5602016,0.56802255,0.43197748
S180,0.5686208,0.4313792
SRR5602145,0.22978783,0.7702122
