,root:Elder,root:Young
S320,0.35903522,0.6409648
S290,0.5337411,0.46625897
SRR5602345,0.6266654,0.37333465
S330,0.572697,0.42730305
SRR5602125,0.10805143,0.8919486
SRR5602220,0.5825525,0.41744754
S050,0.1154,0.88460004
S080,0.6266948,0.37330523
SRR5602155,0.6386287,0.3613713
SRR5602193,0.19668452,0.80331546
SRR5602335,0.62179476,0.3782053
SRR5602119,0.57082933,0.4291707
S150,0.10805116,0.8919489
SRR5602179,0.6388107,0.36118925
SRR3679961,0.6265394,0.37346062
SRR5602134,0.637927,0.362073
S130,0.56025666,0.43974325
S200,0.6237513,0.37624875
S210,0.036248446,0.96375155
SRR5602290,0.6266948,0.37330523
SRR5602138,0.35920727,0.64079267
C052,0.62650716,0.3734928
C012,0.10805143,0.8919486
SRR5602168,0.10899806,0.89100194
SRR5602159,0.47366455,0.52633554
SRR5602160,0.63390994,0.3660901
SRR5602010,0.5639161,0.43608388
C010,0.14323851,0.85676146
S240,0.110393815,0.8896062
S030,0.11614844,0.8838516
SRR5602324,0.5851524,0.41484758
SRR3679980,0.6266948,0.37330523
SRR5602349,0.19909973,0.8009003
S110,0.108130105,0.8918699
SRR5602182,0.6385279,0.36147204
S100,0.56525034,0.4347496
C042,0.10904112,0.8909589
SRR5602351,0.63810545,0.36189452
SRR5602333,0.11026814,0.8897318
S220,0.21352251,0.78647745
SRR5602092,0.6096924,0.39030758
S120,0.628871,0.37112898
SRR5602260,0.6266948,0.37330523
SRR5602284,0.626257,0.373743
C021,0.10805168,0.89194834
SRR5602256,0.3715162,0.62848383
SRR5602234,0.63253295,0.3674671
SRR5602210,0.1850185,0.8149815
S010,0.12284116,0.8771589
S280,0.63215524,0.3678448
S260,0.19894569,0.8010543
S020,0.48148865,0.5185114
SRR5602016,0.6221175,0.37788242
S180,0.63875175,0.36124822
SRR5602145,0.35656717,0.6434328
