,root:Elder,root:Young
S320,0.8075604,0.19243962
S290,0.2416901,0.75830984
SRR5602345,0.8075548,0.1924452
S330,0.8072923,0.19270773
SRR5602125,0.16894591,0.83105403
SRR5602220,0.8083738,0.19162627
S050,0.29134315,0.70865685
S080,0.8076287,0.1923713
SRR5602155,0.80694866,0.19305134
SRR5602193,0.69109184,0.30890816
SRR5602335,0.74957937,0.25042063
SRR5602119,0.7863915,0.2136085
S150,0.17044975,0.82955027
SRR5602179,0.6491167,0.35088328
SRR3679961,0.12249094,0.8775091
SRR5602134,0.8073438,0.19265623
S130,0.17108937,0.82891065
S200,0.8074285,0.19257146
S210,0.038051378,0.9619487
SRR5602290,0.19684957,0.8031504
SRR5602138,0.5966709,0.40332907
C052,0.8071143,0.19288562
C012,0.17614679,0.82385325
SRR5602168,0.1703491,0.8296508
SRR5602159,0.7708844,0.22911562
SRR5602160,0.80963886,0.19036113
SRR5602010,0.8074066,0.1925934
C010,0.17252275,0.8274772
S240,0.26536727,0.73463273
S030,0.16951457,0.83048546
SRR5602324,0.78349894,0.2165011
SRR3679980,0.8076287,0.1923713
SRR5602349,0.291974,0.70802593
S110,0.17021674,0.8297832
SRR5602182,0.8075981,0.19240192
S100,0.20462339,0.7953766
C042,0.047394164,0.95260584
SRR5602351,0.8075089,0.19249111
SRR5602333,0.4148709,0.5851291
S220,0.37416676,0.6258332
SRR5602092,0.80016387,0.19983618
S120,0.76523715,0.23476283
SRR5602260,0.8074221,0.19257788
SRR5602284,0.8076193,0.19238077
C021,0.8076287,0.1923713
SRR5602256,0.2527863,0.7472137
SRR5602234,0.7610377,0.2389623
SRR5602210,0.78674215,0.21325788
S010,0.20316449,0.79683554
S280,0.8075315,0.19246854
S260,0.20696487,0.7930351
S020,0.8067164,0.1932836
SRR5602016,0.80982214,0.1901779
S180,0.8075461,0.19245386
SRR5602145,0.3011104,0.6988896
