,root:Elder,root:Young
S320,0.030372022,0.9696279
S290,0.05588677,0.9441132
SRR5602345,0.35242787,0.64757216
S330,0.15722299,0.842777
SRR5602125,0.030487422,0.9695126
SRR5602220,0.2887604,0.7112396
S050,0.050652634,0.9493474
S080,0.028620312,0.9713797
SRR5602155,0.55995446,0.4400456
SRR5602193,0.38939205,0.610608
SRR5602335,0.5356164,0.46438363
SRR5602119,0.14616995,0.85383004
S150,0.028806679,0.9711934
SRR5602179,0.50869995,0.49130002
SRR3679961,0.54634506,0.45365492
SRR5602134,0.55022544,0.4497746
S130,0.042993568,0.9570064
S200,0.40797526,0.5920248
S210,0.02941662,0.9705833
SRR5602290,0.028620312,0.9713797
SRR5602138,0.20892838,0.7910717
C052,0.5014091,0.4985908
C012,0.08584597,0.914154
SRR5602168,0.035718247,0.96428174
SRR5602159,0.25479105,0.7452089
SRR5602160,0.53722245,0.46277758
SRR5602010,0.5694882,0.43051174
C010,0.039416716,0.9605833
S240,0.029309783,0.97069025
S030,0.29621044,0.70378953
SRR5602324,0.1518189,0.8481811
SRR3679980,0.028620312,0.9713797
SRR5602349,0.51093215,0.48906782
S110,0.49598527,0.50401473
SRR5602182,0.56236875,0.43763122
S100,0.06686803,0.93313193
C042,0.04481165,0.95518833
SRR5602351,0.56982553,0.43017447
SRR5602333,0.046252478,0.9537475
S220,0.5303528,0.4696472
SRR5602092,0.2055032,0.79449683
S120,0.44406477,0.55593526
SRR5602260,0.26333302,0.736667
SRR5602284,0.54570484,0.4542951
C021,0.40407673,0.59592324
SRR5602256,0.3301919,0.66980815
SRR5602234,0.33011177,0.6698882
SRR5602210,0.5014091,0.4985908
S010,0.048868127,0.9511318
S280,0.5421266,0.45787337
S260,0.085139744,0.91486025
S020,0.44270045,0.55729955
SRR5602016,0.5369199,0.46308005
S180,0.5548376,0.44516242
SRR5602145,0.07861336,0.92138666
