,root:Elder,root:Young
SRR3679963,0.6641896,0.33581048
SRR5601932,0.6786723,0.32132763
SRR5601995,0.27890256,0.7210975
SRR5602076,0.12612727,0.8738727
SRR5602217,0.30893645,0.6910635
SRR5602147,0.6959432,0.30405685
SRR5601981,0.48314005,0.51686
SRR5602195,0.69454044,0.30545953
SRR3680065,0.6145466,0.38545337
K119,0.16703483,0.83296514
SRR5602140,0.34824273,0.65175724
SRR3680055,0.6984377,0.3015623
SRR5602060,0.6959118,0.30408818
SRR3679931,0.6856366,0.31436342
SRR5602192,0.4430847,0.5569154
SRR5602316,0.2324107,0.7675893
SRR3680043,0.66830295,0.33169708
SRR5601992,0.14799397,0.8520061
SRR3679992,0.6840659,0.3159341
SRR5602207,0.69195163,0.30804834
SRR5602294,0.6965828,0.30341727
SRR3680079,0.69498676,0.30501327
SRR5602336,0.6892114,0.31078857
SRR3679989,0.6797927,0.32020727
SRR5601985,0.5980274,0.4019726
SRR5602141,0.6921279,0.3078721
SRR5602317,0.6915032,0.30849668
C048,0.6981553,0.30184472
SRR3679940,0.5146594,0.48534054
SRR3679994,0.6107742,0.38922578
SRR3679979,0.6979123,0.30208772
SRR5602212,0.69843143,0.3015685
SRR5602115,0.68978226,0.3102178
K124,0.12760708,0.87239295
SRR5602225,0.6984377,0.3015623
SRR5602166,0.6509716,0.3490284
SRR5601933,0.18004543,0.81995463
SRR3679998,0.6856144,0.31438562
SRR5602152,0.694971,0.305029
SRR3680063,0.6668326,0.33316734
SRR5602213,0.47103858,0.52896136
K316,0.1598387,0.84016126
SRR3680086,0.68818516,0.3118149
SRR5602247,0.6880964,0.31190357
SRR5602203,0.69843733,0.3015627
SRR3680049,0.675155,0.32484502
C002,0.13317971,0.8668203
SRR5602279,0.12836301,0.871637
SRR3679968,0.69186014,0.30813983
SRR5602012,0.5332088,0.4667912
SRR5602187,0.12647144,0.87352854
SRR5602157,0.66430366,0.33569634
SRR3679967,0.6438375,0.35616243
SRR5602305,0.35070175,0.64929825
K125,0.12533528,0.87466466
