,root:Elder,root:Young
K113,0.33669093,0.66330904
K306,0.0354479,0.96455204
SRR3680059,0.52088773,0.47911224
SRR5602136,0.5249941,0.47500592
SRR5602076,0.0330719,0.9669281
SRR5601981,0.5199597,0.48004037
SRR5602171,0.3508324,0.6491676
SRR5602008,0.55329204,0.44670796
SRR3679985,0.5177853,0.48221463
SRR3680034,0.46005657,0.53994346
SRR5602266,0.49762627,0.50237375
C024,0.04682713,0.9531729
SRR5602099,0.527321,0.4726791
SRR5602015,0.5241121,0.47588795
SRR5602097,0.037407935,0.9625921
SRR5602197,0.39477193,0.605228
SRR5602130,0.3980283,0.6019717
SRR5602030,0.5566826,0.44331732
SRR5601993,0.5169703,0.48302972
SRR5602250,0.5060052,0.4939948
SRR5602180,0.56852925,0.43147072
SRR5602354,0.5514285,0.44857156
SRR3680085,0.5704309,0.4295691
C011,0.1405813,0.8594187
SRR5602304,0.52151686,0.47848317
SRR5602058,0.51865345,0.48134655
SRR3679962,0.028622253,0.9713777
SRR5602245,0.045065414,0.95493466
K309,0.5234643,0.47653568
SRR5602323,0.5460557,0.45394436
SRR3679976,0.5155092,0.48449084
C054,0.07079096,0.929209
SRR5602225,0.028622253,0.9713777
SRR5602166,0.53626627,0.4637337
SRR5601927,0.49697036,0.50302964
SRR5601933,0.050927922,0.94907206
SRR5602175,0.5204899,0.4795101
SRR3679945,0.51913613,0.48086378
SRR5601996,0.028622253,0.9713777
SRR5602027,0.51866823,0.4813317
SRR3680024,0.028622253,0.9713777
SRR5602271,0.028622253,0.9713777
SRR5602066,0.37190285,0.6280972
SRR5602247,0.5163753,0.48362473
SRR5602313,0.4768603,0.5231397
SRR3680017,0.40341273,0.5965873
SRR5602123,0.5457991,0.45420086
SRR5602148,0.50205266,0.4979474
SRR5602252,0.033735216,0.9662647
SRR5601924,0.5150352,0.48496476
SRR5602157,0.5405716,0.45942843
SRR5602297,0.028625697,0.97137433
SRR3680048,0.4645965,0.53540343
SRR5602079,0.5228411,0.47715887
SRR5602165,0.4421573,0.5578427
