,root:Elder,root:Young
S320,0.58494186,0.41505814
S290,0.5377961,0.46220395
SRR5602345,0.5821214,0.4178786
S330,0.58263105,0.41736895
SRR5602125,0.091476254,0.90852374
SRR5602220,0.58953863,0.4104613
S050,0.15215892,0.847841
S080,0.5832457,0.41675434
SRR5602155,0.58904284,0.41095716
SRR5602193,0.5153876,0.48461238
SRR5602335,0.5844707,0.4155293
SRR5602119,0.512934,0.48706603
S150,0.043432217,0.9565678
SRR5602179,0.52100813,0.4789919
SRR3679961,0.5325803,0.4674196
SRR5602134,0.587337,0.41266295
S130,0.55475795,0.44524208
S200,0.5892066,0.4107934
S210,0.029301202,0.9706988
SRR5602290,0.029384768,0.9706152
SRR5602138,0.53416693,0.46583304
C052,0.5821767,0.41782337
C012,0.5874351,0.41256487
SRR5602168,0.35266533,0.6473347
SRR5602159,0.5294329,0.4705671
SRR5602160,0.5881276,0.4118723
SRR5602010,0.58230263,0.41769737
C010,0.54702467,0.45297533
S240,0.5303552,0.46964476
S030,0.123133056,0.87686694
SRR5602324,0.46759266,0.5324074
SRR3679980,0.50902575,0.49097425
SRR5602349,0.528678,0.471322
S110,0.24574116,0.7542588
SRR5602182,0.58258146,0.41741854
S100,0.54005075,0.45994928
C042,0.50902575,0.49097425
SRR5602351,0.582258,0.41774204
SRR5602333,0.5730424,0.42695758
S220,0.56759304,0.43240696
SRR5602092,0.5320601,0.46793988
S120,0.5894973,0.4105027
SRR5602260,0.58466136,0.4153386
SRR5602284,0.5825094,0.4174907
C021,0.58324236,0.41675767
SRR5602256,0.587291,0.412709
SRR5602234,0.520421,0.47957903
SRR5602210,0.5734007,0.42659932
S010,0.516768,0.48323202
S280,0.58283216,0.4171678
S260,0.5182706,0.48172945
S020,0.58234495,0.41765508
SRR5602016,0.5685563,0.43144372
S180,0.5823772,0.41762277
SRR5602145,0.37952664,0.6204733
