SampleID,Env,Contribution
R169,root:Elder,0.12637372
R211,root:Elder,0.023074746
R14,root:Elder,0.038354687
R192,root:Elder,0.009694676
R142,root:Elder,0.020979098999999998
R107,root:Elder,0.25530002
R173,root:Elder,0.074804984
R93,root:Elder,0.03453814
R40,root:Elder,0.0150914565
R49,root:Elder,0.07820447
R13,root:Elder,0.024119064
R248,root:Elder,0.028028017000000002
R98,root:Elder,0.017916834
R74,root:Elder,0.009800217
R132,root:Elder,0.032441404
R210,root:Elder,0.022879282
R61,root:Elder,0.041831914
R232,root:Elder,0.009794362
R80,root:Elder,0.2859977
R44,root:Elder,0.04504704
R100,root:Elder,0.14352933
R182,root:Elder,0.079581074
R152,root:Elder,0.014673788
R67,root:Elder,0.09470989
R135,root:Elder,0.009794362
R156,root:Elder,0.29192340000000006
R225,root:Elder,0.01769097
R34,root:Elder,0.042300638
R109,root:Elder,0.030701742999999997
R103,root:Elder,0.028624032
R52,root:Elder,0.052200478
R251,root:Elder,0.009796518
R195,root:Elder,0.029696446
R133,root:Elder,0.08562462
R203,root:Elder,0.02780574
R158,root:Elder,0.08146905
R253,root:Elder,0.033336718
R193,root:Elder,0.08105955
R47,root:Elder,0.07924344400000001
R197,root:Elder,0.080404125
R99,root:Elder,0.034871634
R64,root:Elder,0.05920273
R76,root:Elder,0.022725761
R247,root:Elder,0.062788144
R165,root:Elder,0.026641995
R176,root:Elder,0.011871183
R53,root:Elder,0.11519716
R166,root:Elder,0.0975634
R104,root:Elder,0.12067961
R141,root:Elder,0.012580223
R174,root:Elder,0.009991628
R51,root:Elder,0.0095648775
R38,root:Middle age,0.024497412000000003
R16,root:Middle age,0.046197287999999996
R183,root:Middle age,0.0021374896
R214,root:Middle age,0.014733474
R39,root:Middle age,0.41440323
R58,root:Middle age,0.0008482513000000001
R201,root:Middle age,0.3537296
R140,root:Middle age,0.10768746
R28,root:Middle age,0.25591794
R126,root:Middle age,0.021144465
R144,root:Middle age,0.0022338172
R143,root:Middle age,0.39246285
R149,root:Middle age,0.0010813859
R221,root:Middle age,0.0008464571400000001
R175,root:Middle age,0.01982775
R250,root:Middle age,0.0014321463000000001
R83,root:Middle age,0.023099666
R88,root:Middle age,0.0016131817999999998
R223,root:Middle age,0.026660185
R178,root:Middle age,0.024292411
R212,root:Middle age,0.024181766
R148,root:Middle age,0.63192075
R96,root:Middle age,0.024489237
R82,root:Middle age,0.009216258
R161,root:Middle age,0.29494497
R257,root:Middle age,0.028639547999999997
R137,root:Middle age,0.7879691
R150,root:Middle age,0.0009817547
R238,root:Middle age,0.028810794
R177,root:Middle age,0.35502446
R130,root:Middle age,0.032132617999999995
R179,root:Middle age,0.58951855
R68,root:Middle age,0.03601147
R202,root:Middle age,0.02084754
R77,root:Middle age,0.022038177000000003
R86,root:Middle age,0.0014317535999999998
R106,root:Middle age,0.35766807
R190,root:Middle age,0.0042309240000000005
R243,root:Middle age,0.02464996
R216,root:Middle age,0.002324776
R70,root:Middle age,0.03350822
R127,root:Middle age,0.0013074476
R45,root:Middle age,0.08672094
R229,root:Middle age,0.24259016
R224,root:Middle age,0.1417985
R114,root:Middle age,0.025656296000000002
R111,root:Middle age,0.024104387999999997
R170,root:Middle age,0.0034361691
R26,root:Middle age,0.017711763999999998
R240,root:Middle age,0.001725547
R113,root:Middle age,0.0008464571400000001
R108,root:Middle age,0.0011073068
R66,root:Middle age,0.5078622
R185,root:Middle age,0.02344858
R119,root:Middle age,0.0024100875
R220,root:Middle age,0.16489293
R71,root:Middle age,0.016207641000000002
R207,root:Middle age,0.0008464571400000001
R87,root:Middle age,0.60900474
R110,root:Middle age,0.0026800025
R159,root:Middle age,0.0021440182
R157,root:Middle age,0.039995447
R215,root:Middle age,0.02485436
R10,root:Middle age,0.079141326
R194,root:Middle age,0.001431767
R184,root:Middle age,0.0053820475
R239,root:Middle age,0.122568846
R85,root:Middle age,0.07130464
R213,root:Middle age,0.0030091209999999996
R218,root:Middle age,0.18732086
R153,root:Middle age,0.7029423
R62,root:Middle age,0.062230035999999996
R21,root:Middle age,0.0046777357
R160,root:Middle age,0.0053795823
R134,root:Middle age,0.031104654
R237,root:Middle age,0.0015242812
R204,root:Middle age,0.028244141
R12,root:Middle age,0.025784424
R217,root:Middle age,0.030329362999999998
R89,root:Middle age,0.00084900064
R168,root:Middle age,0.033388358
R131,root:Middle age,0.0008464571400000001
R155,root:Middle age,0.023676
R35,root:Middle age,0.46767659999999994
R209,root:Middle age,0.7487189000000001
R187,root:Middle age,0.0013589485999999998
R37,root:Middle age,0.18737909
R244,root:Middle age,0.0012564835
R128,root:Middle age,0.0022826816
R94,root:Middle age,0.0008464571400000001
R118,root:Middle age,0.029163003
R25,root:Middle age,0.07783793
R234,root:Middle age,0.004158813
R231,root:Middle age,0.0009099875500000001
R167,root:Middle age,0.11556891
R245,root:Middle age,0.024465773
R121,root:Middle age,0.0008464898599999999
R75,root:Middle age,0.1965709
R117,root:Middle age,0.0008533080699999998
R186,root:Middle age,0.0008464571400000001
R188,root:Middle age,0.20623441
R17,root:Middle age,0.0008464571400000001
R181,root:Middle age,0.11268945
R236,root:Middle age,0.0008464571400000001
R219,root:Middle age,0.041054357
R196,root:Middle age,0.026727513999999997
R205,root:Middle age,0.11451021
R23,root:Middle age,0.057838783
R65,root:Middle age,0.51729375
R147,root:Middle age,0.0008845742599999999
R256,root:Middle age,0.024725892000000003
R129,root:Middle age,0.59081537
R226,root:Middle age,0.01290771
R120,root:Middle age,0.018389693999999998
R136,root:Middle age,0.019859726
R164,root:Middle age,0.002132665
R189,root:Middle age,0.065991305
R92,root:Middle age,0.18660462
R78,root:Middle age,0.05559297
R252,root:Middle age,0.031444702000000005
R235,root:Middle age,0.0062336846999999996
R145,root:Middle age,0.0014317306
R163,root:Middle age,0.0009098635000000001
R27,root:Middle age,0.035516538
R254,root:Middle age,0.026806494
R79,root:Middle age,0.73946154
R191,root:Middle age,0.45745546
R115,root:Middle age,0.18283692
R227,root:Middle age,0.0008910691
R154,root:Middle age,0.119286604
R101,root:Middle age,0.25089747
R255,root:Middle age,0.0010700587
R46,root:Middle age,0.021069674
R222,root:Middle age,0.007830029
R97,root:Middle age,0.030119132000000003
R105,root:Middle age,0.037683327
R242,root:Middle age,0.059862707
R180,root:Middle age,0.0008464571400000001
R102,root:Middle age,0.0014317535999999998
R172,root:Middle age,0.026813893
R230,root:Middle age,0.013300776
R171,root:Middle age,0.025306018
R233,root:Middle age,0.0008464571400000001
R55,root:Middle age,0.5774095
R228,root:Middle age,0.0008464571400000001
R151,root:Middle age,0.022585052999999997
R169,root:Middle age,0.7007507
R211,root:Middle age,0.0014317535999999998
R14,root:Middle age,0.1282312
R192,root:Middle age,0.002338771
R142,root:Middle age,0.026817147000000003
R107,root:Middle age,0.115677856
R173,root:Middle age,0.040077522000000004
R93,root:Middle age,0.023163548
R40,root:Middle age,0.028693229
R49,root:Middle age,0.8573742
R13,root:Middle age,0.033449538
R248,root:Middle age,0.028436967999999996
R98,root:Middle age,0.035251162999999995
R74,root:Middle age,0.0008493603
R132,root:Middle age,0.00243573
R210,root:Middle age,0.0014278766
R61,root:Middle age,0.007780048
R232,root:Middle age,0.0008464571400000001
R80,root:Middle age,0.36040902
R44,root:Middle age,0.023132157
R100,root:Middle age,0.647682
R182,root:Middle age,0.015587267
R152,root:Middle age,0.029644184
R67,root:Middle age,0.17662297
R135,root:Middle age,0.0008464571400000001
R156,root:Middle age,0.20437123
R225,root:Middle age,0.0026819033000000003
R34,root:Middle age,0.026505592999999997
R109,root:Middle age,0.02650859
R103,root:Middle age,0.021271285
R52,root:Middle age,0.08158859
R251,root:Middle age,0.0008468035000000001
R195,root:Middle age,0.03538471
R133,root:Middle age,0.8259245000000001
R203,root:Middle age,0.02575807
R158,root:Middle age,0.9050848
R253,root:Middle age,0.026057566
R193,root:Middle age,0.9010799
R47,root:Middle age,0.06181784
R197,root:Middle age,0.57303816
R99,root:Middle age,0.024547252999999998
R64,root:Middle age,0.021400073999999998
R76,root:Middle age,0.028307581000000002
R247,root:Middle age,0.53029156
R165,root:Middle age,0.03087424
R176,root:Middle age,0.0011336807
R53,root:Middle age,0.19823055
R166,root:Middle age,0.21275010000000003
R104,root:Middle age,0.42567780000000005
R141,root:Middle age,0.0048666885
R174,root:Middle age,0.0010393886
R51,root:Middle age,0.0026784436999999998
R38,root:Young,0.94554853
R16,root:Young,0.8684987
R183,root:Young,0.9878021999999999
R214,root:Young,0.941058
R39,root:Young,0.489724
R58,root:Young,0.9893579
R201,root:Young,0.47978252
R140,root:Young,0.83467126
R28,root:Young,0.429154
R126,root:Young,0.9459101000000001
R144,root:Young,0.98268384
R143,root:Young,0.48169407
R149,root:Young,0.9878269000000001
R221,root:Young,0.98935914
R175,root:Young,0.9284459999999999
R250,root:Young,0.97548896
R83,root:Young,0.9354442
R88,root:Young,0.9887023000000001
R223,root:Young,0.9441573
R178,root:Young,0.94475925
R212,root:Young,0.9446152
R148,root:Young,0.25315094
R96,root:Young,0.94424284
R82,root:Young,0.9482565999999999
R161,root:Young,0.5922202
R257,root:Young,0.9446674
R137,root:Young,0.120514594
R150,root:Young,0.98841035
R238,root:Young,0.9557048
R177,root:Young,0.4685549
R130,root:Young,0.89129686
R179,root:Young,0.25629866
R68,root:Young,0.9322199000000001
R202,root:Young,0.91910046
R77,root:Young,0.92967254
R86,root:Young,0.9754934999999999
R106,root:Young,0.3541519
R190,root:Young,0.96922123
R243,root:Young,0.93110067
R216,root:Young,0.9788905000000001
R70,root:Young,0.94720346
R127,root:Young,0.98566043
R45,root:Young,0.77466255
R229,root:Young,0.44411033
R224,root:Young,0.80621785
R114,root:Young,0.9460245999999999
R111,root:Young,0.9358537
R170,root:Young,0.9704578000000001
R26,root:Young,0.9357299000000001
R240,root:Young,0.9853099
R113,root:Young,0.98935914
R108,root:Young,0.9867643
R66,root:Young,0.31835353
R185,root:Young,0.9404906
R119,root:Young,0.98803085
R220,root:Young,0.76022303
R71,root:Young,0.93546015
R207,root:Young,0.98935914
R87,root:Young,0.29395828
R110,root:Young,0.9877855999999999
R159,root:Young,0.98672444
R157,root:Young,0.93076223
R215,root:Young,0.94289565
R10,root:Young,0.85972935
R194,root:Young,0.9754934000000001
R184,root:Young,0.9693777
R239,root:Young,0.83867115
R85,root:Young,0.8235931999999999
R213,root:Young,0.9801656999999999
R218,root:Young,0.7268899999999999
R153,root:Young,0.14468254
R62,root:Young,0.9086895
R21,root:Young,0.970326
R160,root:Young,0.9509035
R134,root:Young,0.94807196
R237,root:Young,0.988369
R204,root:Young,0.94397306
R12,root:Young,0.946609
R217,root:Young,0.9514097
R89,root:Young,0.98935354
R168,root:Young,0.94827914
R131,root:Young,0.98935914
R155,root:Young,0.9532474
R35,root:Young,0.4852102
R209,root:Young,0.14172566
R187,root:Young,0.9775859
R37,root:Young,0.5746230999999999
R244,root:Young,0.98509777
R128,root:Young,0.9880903
R94,root:Young,0.98935914
R118,root:Young,0.9376523000000001
R25,root:Young,0.83914024
R234,root:Young,0.9703627
R231,root:Young,0.98892224
R167,root:Young,0.6577566
R245,root:Young,0.92759377
R121,root:Young,0.98935914
R75,root:Young,0.7279239000000001
R117,root:Young,0.98935413
R186,root:Young,0.98935914
R188,root:Young,0.5004404
R17,root:Young,0.98935914
R181,root:Young,0.7635694000000001
R236,root:Young,0.98935914
R219,root:Young,0.9027782
R196,root:Young,0.94658595
R205,root:Young,0.8316839
R23,root:Young,0.9085916999999999
R65,root:Young,0.38714695
R147,root:Young,0.98926336
R256,root:Young,0.942142
R129,root:Young,0.27248132
R226,root:Young,0.929532
R120,root:Young,0.9231280000000001
R136,root:Young,0.9535537000000001
R164,root:Young,0.9881931999999999
R189,root:Young,0.9005854999999999
R92,root:Young,0.75877225
R78,root:Young,0.90885615
R252,root:Young,0.85678333
R235,root:Young,0.9570279
R145,root:Young,0.97549415
R163,root:Young,0.9890110000000001
R27,root:Young,0.930509
R254,root:Young,0.94388837
R79,root:Young,0.17161678
R191,root:Young,0.47086748
R115,root:Young,0.6560838999999999
R227,root:Young,0.9884758
R154,root:Young,0.7738366999999999
R101,root:Young,0.45657596
R255,root:Young,0.9851189
R46,root:Young,0.92170584
R222,root:Young,0.96910065
R97,root:Young,0.92870545
R105,root:Young,0.94053024
R242,root:Young,0.85204387
R180,root:Young,0.98935914
R102,root:Young,0.9754934999999999
R172,root:Young,0.93081564
R230,root:Young,0.9275141
R171,root:Young,0.94024837
R233,root:Young,0.98935914
R55,root:Young,0.32515106
R228,root:Young,0.98935914
R151,root:Young,0.94307417
R169,root:Young,0.17287555
R211,root:Young,0.9754934999999999
R14,root:Young,0.8334140999999999
R192,root:Young,0.9879665999999999
R142,root:Young,0.9522037
R107,root:Young,0.6290222
R173,root:Young,0.8851174999999999
R93,root:Young,0.9422983
R40,root:Young,0.95621526
R49,root:Young,0.06442139
R13,root:Young,0.9424314
R248,root:Young,0.9435351000000001
R98,root:Young,0.94683206
R74,root:Young,0.9893504000000001
R132,root:Young,0.9651228999999999
R210,root:Young,0.97569287
R61,root:Young,0.9503881
R232,root:Young,0.98935914
R80,root:Young,0.35359332
R44,root:Young,0.9318208
R100,root:Young,0.20878871
R182,root:Young,0.90483165
R152,root:Young,0.95568204
R67,root:Young,0.7286670999999999
R135,root:Young,0.98935914
R156,root:Young,0.5037053
R225,root:Young,0.97962713
R34,root:Young,0.93119377
R109,root:Young,0.9427897
R103,root:Young,0.95010465
R52,root:Young,0.8662109
R251,root:Young,0.9893566999999999
R195,root:Young,0.9349188
R133,root:Young,0.088450946
R203,root:Young,0.94643617
R158,root:Young,0.013446118
R253,root:Young,0.94060576
R193,root:Young,0.017860537
R47,root:Young,0.85893863
R197,root:Young,0.34655768
R99,root:Young,0.9405811
R64,root:Young,0.91939723
R76,root:Young,0.9489665999999999
R247,root:Young,0.40692025
R165,root:Young,0.9424838
R176,root:Young,0.98699516
R53,root:Young,0.68657225
R166,root:Young,0.6896865
R104,root:Young,0.45364258
R141,root:Young,0.9825531
R174,root:Young,0.98896897
R51,root:Young,0.9877566999999999
