,root:Elder,root:Young
SRR3680078,0.13460457,0.8653955
SRR3679963,0.65491015,0.34508982
SRR3680016,0.1367856,0.86321443
SRR5602136,0.7200841,0.27991596
SRR5602226,0.7236981,0.27630195
SRR5602173,0.5159597,0.48404032
SRR5602060,0.7235089,0.27649117
SRR5602117,0.7044897,0.29551035
SRR5602183,0.7205234,0.2794766
SRR5610010,0.569863,0.43013698
SRR5602135,0.19738379,0.8026162
SRR5602224,0.13429286,0.86570716
SRR5602143,0.14115639,0.8588436
SRR5602338,0.2066039,0.7933961
SRR5602192,0.36123788,0.63876206
SRR5602017,0.70489234,0.2951077
SRR5602098,0.3338355,0.66616446
SRR5602167,0.71460634,0.28539363
SRR5602181,0.7203291,0.27967083
SRR5601942,0.720584,0.27941594
SRR5602293,0.20812277,0.7918772
SRR5602131,0.7092153,0.29078475
SRR5602250,0.7252487,0.27475134
SRR5602154,0.7144516,0.2855484
SRR5602031,0.7110902,0.28890982
SRR5602289,0.72375494,0.27624503
SRR5602317,0.72150874,0.2784912
K108,0.71873516,0.2812648
SRR5602292,0.63454705,0.36545295
SRR3680093,0.13427354,0.8657265
SRR5602035,0.6960284,0.30397156
C048,0.72498393,0.27501604
SRR5602093,0.44145715,0.5585428
SRR3679994,0.6839475,0.3160525
SRR5602323,0.72493505,0.27506486
SRR5602225,0.7253258,0.27467418
SRR5602095,0.7253258,0.27467418
SRR5602248,0.57641083,0.4235892
SRR5602353,0.72346336,0.27653664
SRR5602175,0.69047695,0.30952305
SRR5602152,0.4379652,0.5620347
SRR3680035,0.20327845,0.7967216
SRR5602027,0.6052133,0.3947867
SRR3680024,0.7253258,0.27467418
SRR5602270,0.1815323,0.8184677
SRR5601989,0.7190076,0.2809924
SRR5602246,0.13277696,0.8672231
K105,0.7039583,0.29604173
SRR5602157,0.65299815,0.34700188
SRR5602036,0.68843323,0.3115667
SRR5602339,0.71961814,0.28038186
SRR3680048,0.632255,0.367745
SRR5602079,0.6254654,0.37453464
SRR5602025,0.67025495,0.32974505
SRR5602100,0.68444395,0.31555602
