,root:Elder,root:Young
S320,0.06341298,0.936587
S290,0.103706375,0.8962936
SRR5602345,0.56483316,0.43516684
S330,0.09651162,0.9034884
SRR5602125,0.051529013,0.94847095
SRR5602220,0.20043224,0.7995677
S050,0.19432618,0.8056738
S080,0.028620794,0.97137916
SRR5602155,0.55396,0.44603997
SRR5602193,0.37512404,0.624876
SRR5602335,0.5242085,0.4757915
SRR5602119,0.14100984,0.8589902
S150,0.046026208,0.95397377
SRR5602179,0.028620794,0.97137916
SRR3679961,0.50781167,0.49218833
SRR5602134,0.5546417,0.44535825
S130,0.17542785,0.82457215
S200,0.30136693,0.69863313
S210,0.03492011,0.96507996
SRR5602290,0.04265102,0.957349
SRR5602138,0.19400038,0.80599964
C052,0.5149781,0.48502192
C012,0.10716089,0.8928391
SRR5602168,0.13064037,0.8693597
SRR5602159,0.23633505,0.763665
SRR5602160,0.52484035,0.47515965
SRR5602010,0.57041156,0.42958847
C010,0.18396536,0.8160347
S240,0.0435766,0.9564234
S030,0.19307852,0.8069215
SRR5602324,0.13632569,0.86367434
SRR3679980,0.028620794,0.97137916
SRR5602349,0.41190103,0.58809894
S110,0.07382869,0.92617136
SRR5602182,0.5699939,0.43000615
S100,0.23820059,0.7617994
C042,0.1343618,0.8656382
SRR5602351,0.5694862,0.43051383
SRR5602333,0.0817537,0.9182463
S220,0.50536937,0.4946307
SRR5602092,0.19034979,0.80965024
S120,0.40252173,0.5974783
SRR5602260,0.4513684,0.54863167
SRR5602284,0.5702122,0.42978776
C021,0.57036334,0.42963666
SRR5602256,0.2763115,0.72368854
SRR5602234,0.235574,0.76442605
SRR5602210,0.5014091,0.49859083
S010,0.10106042,0.89893955
S280,0.5629115,0.4370885
S260,0.11205508,0.887945
S020,0.51492095,0.485079
SRR5602016,0.5122021,0.48779786
S180,0.5685242,0.43147588
SRR5602145,0.16552678,0.83447325
