,root:Elder,root:Young
S320,0.116247505,0.8837525
S290,0.21499288,0.7850071
SRR5602345,0.66168153,0.3383184
S330,0.65368646,0.34631354
SRR5602125,0.1076137,0.8923863
SRR5602220,0.59378624,0.4062138
S050,0.1191902,0.8808098
S080,0.6618841,0.33811593
SRR5602155,0.66011405,0.33988595
SRR5602193,0.57094723,0.4290528
SRR5602335,0.66102386,0.33897617
SRR5602119,0.5400042,0.45999578
S150,0.107209176,0.8927908
SRR5602179,0.6485528,0.35144722
SRR3679961,0.11484345,0.8851565
SRR5602134,0.661167,0.33883297
S130,0.44406277,0.5559373
S200,0.13778013,0.86221987
S210,0.032960273,0.9670397
SRR5602290,0.6618841,0.33811593
SRR5602138,0.5266175,0.47338247
C052,0.6616603,0.33833972
C012,0.120197535,0.8798025
SRR5602168,0.18224141,0.8177586
SRR5602159,0.6156667,0.38433334
SRR5602160,0.65215224,0.34784773
SRR5602010,0.66140413,0.33859584
C010,0.15666348,0.8433366
S240,0.5696843,0.43031567
S030,0.10760651,0.8923935
SRR5602324,0.6205014,0.37949863
SRR3679980,0.6618841,0.33811593
SRR5602349,0.17632008,0.82367986
S110,0.11635677,0.8836432
SRR5602182,0.6600859,0.3399141
S100,0.6569145,0.34308553
C042,0.03378376,0.9662162
SRR5602351,0.66069436,0.33930555
SRR5602333,0.61159736,0.38840267
S220,0.21108417,0.7889158
SRR5602092,0.65799934,0.34200063
S120,0.65240735,0.34759268
SRR5602260,0.66188407,0.33811596
SRR5602284,0.6618242,0.3381758
C021,0.6618841,0.33811593
SRR5602256,0.21319732,0.78680265
SRR5602234,0.6339586,0.36604142
SRR5602210,0.11795308,0.8820469
S010,0.0481713,0.95182866
S280,0.65670496,0.34329504
S260,0.5582568,0.44174322
S020,0.6613982,0.3386019
SRR5602016,0.6602318,0.33976814
S180,0.66141117,0.3385888
SRR5602145,0.39270177,0.60729825
