,root:Elder,root:Young
S320,0.49103978,0.50896025
S290,0.79239625,0.20760372
SRR5602345,0.75360507,0.24639493
S330,0.7699339,0.2300661
SRR5602125,0.032660387,0.96733963
SRR5602220,0.6993069,0.3006931
S050,0.14940213,0.85059786
S080,0.75143826,0.24856175
SRR5602155,0.8052112,0.19478884
SRR5602193,0.7601411,0.23985898
SRR5602335,0.787226,0.21277401
SRR5602119,0.73348737,0.26651263
S150,0.14094774,0.85905224
SRR5602179,0.766213,0.233787
SRR3679961,0.7588782,0.24112186
SRR5602134,0.80329686,0.19670318
S130,0.70319825,0.29680175
S200,0.7913203,0.2086797
S210,0.03222377,0.96777624
SRR5602290,0.7508588,0.24914122
SRR5602138,0.7288795,0.2711205
C052,0.77113706,0.22886288
C012,0.7644889,0.2355111
SRR5602168,0.1409639,0.85903615
SRR5602159,0.7415441,0.25845587
SRR5602160,0.76251984,0.23748016
SRR5602010,0.7883393,0.21166077
C010,0.16331275,0.83668727
S240,0.20507051,0.7949295
S030,0.03203892,0.9679611
SRR5602324,0.70882374,0.29117623
SRR3679980,0.75143826,0.24856175
SRR5602349,0.07598832,0.9240117
S110,0.6240072,0.37599277
SRR5602182,0.7733615,0.22663854
S100,0.7460086,0.25399143
C042,0.041012246,0.9589877
SRR5602351,0.7823555,0.21764447
SRR5602333,0.660156,0.33984396
S220,0.8035,0.19650006
SRR5602092,0.7642529,0.2357471
S120,0.76662153,0.23337847
SRR5602260,0.7514679,0.24853213
SRR5602284,0.7654557,0.23454428
C021,0.75143826,0.24856175
SRR5602256,0.07757402,0.9224259
SRR5602234,0.7816328,0.21836725
SRR5602210,0.054764424,0.94523555
S010,0.042770583,0.9572294
S280,0.804566,0.195434
S260,0.58583677,0.4141633
S020,0.7656672,0.23433277
SRR5602016,0.76007885,0.23992112
S180,0.77802306,0.22197695
SRR5602145,0.4241637,0.5758363
