,root:Elder,root:Young
K106,0.7863547,0.21364526
SRR5602329,0.79233676,0.20766324
SRR5602278,0.7735,0.22649997
SRR3680042,0.69544876,0.3045512
SRR5601932,0.7947989,0.20520109
SRR5602195,0.7980375,0.20196244
SRR5602233,0.68158937,0.31841058
SRR5602018,0.15922262,0.84077746
SRR5602262,0.3000323,0.6999677
SRR5602343,0.23513994,0.76486003
SRR5602266,0.6682814,0.3317186
SRR5602314,0.77847165,0.22152837
SRR5602224,0.66864115,0.33135888
SRR5602080,0.7911548,0.2088452
SRR5610012,0.79560083,0.20439923
SRR5602341,0.77847165,0.22152837
SRR5602196,0.7308259,0.2691741
SRR5602005,0.77847165,0.22152837
K100,0.71637917,0.2836208
SRR5602207,0.793992,0.206008
SRR5602250,0.78382677,0.2161732
SRR5602124,0.55059355,0.4494064
SRR5602336,0.79738355,0.20261644
SRR3679974,0.6951639,0.30483615
SRR5602141,0.15365686,0.84634316
SRR3680085,0.7977769,0.20222309
SRR5610014,0.7903965,0.20960352
SRR3679965,0.795223,0.20477697
SRR5602023,0.7801478,0.21985221
SRR5602311,0.77847165,0.22152837
SRR5602035,0.74334544,0.25665453
SRR3679940,0.7503604,0.2496396
SRR5602022,0.7447275,0.25527254
SRR3680036,0.6599658,0.3400341
SRR5602212,0.5901697,0.40983027
SRR5602095,0.77847165,0.22152837
SRR3679969,0.7463724,0.25362757
SRR5602353,0.79695,0.20305
SRR3679998,0.7932236,0.20677634
SRR3679991,0.61454064,0.3854594
SRR5602312,0.7907779,0.20922205
SRR5602330,0.79815793,0.20184211
C018,0.7785306,0.22146943
C002,0.2205349,0.7794651
SRR5601934,0.77847165,0.22152837
SRR5602218,0.5552212,0.44477883
SRR5602142,0.79665256,0.20334741
SRR5601959,0.15365686,0.84634316
SRR5602204,0.50668484,0.49331522
SRR5602187,0.1568585,0.8431415
SRR5602079,0.7777785,0.22222146
SRR5601926,0.6269288,0.37307128
SRR3680028,0.17750409,0.82249594
SRR3680002,0.77820426,0.22179568
SRR5602165,0.79809475,0.20190527
