,root:Elder,root:Young
K106,0.5727333,0.42726672
SRR3680072,0.36670905,0.6332909
SRR5602008,0.5730827,0.42691728
SRR5602233,0.36902118,0.6309788
SRR3679985,0.41120505,0.58879495
SRR5602262,0.49251395,0.5074861
SRR5602296,0.40400302,0.595997
SRR5602140,0.44386008,0.55613995
SRR3679990,0.43633816,0.5636619
SRR3680045,0.36319953,0.63680047
SRR5602060,0.57273626,0.42726374
SRR5602202,0.5598368,0.44016325
SRR5602117,0.5694815,0.4305185
SRR5602255,0.38334575,0.6166543
SRR5602196,0.5735963,0.42640367
C024,0.0628716,0.93712837
SRR5602137,0.57360154,0.42639846
SRR5601942,0.5324912,0.4675088
SRR5602170,0.57360053,0.42639944
SRR5610011,0.5736006,0.4263994
SRR5602116,0.57360154,0.42639846
SRR5602199,0.5731647,0.42683524
SRR5602293,0.18695259,0.8130474
SRR5602185,0.57328033,0.4267197
SRR3680079,0.5734979,0.42650214
SRR5602336,0.5782234,0.4217766
SRR5602122,0.37591782,0.62408215
SRR3679940,0.3786533,0.6213467
K309,0.5736015,0.42639852
SRR5602118,0.21181011,0.7881899
SRR5602026,0.5324459,0.4675541
SRR3680044,0.57360154,0.42639846
SRR5602153,0.5329585,0.46704143
SRR3680080,0.5735977,0.42640227
SRR5602115,0.4048786,0.5951214
SRR5601983,0.57360154,0.42639846
SRR5602225,0.57360154,0.42639846
SRR5602175,0.57360154,0.42639846
SRR3680063,0.3690035,0.6309965
SRR5602096,0.37705812,0.6229419
SRR5602194,0.57360154,0.42639846
SRR3680046,0.5725898,0.42741022
SRR3679945,0.37632403,0.623676
SRR5602263,0.5727314,0.42726862
SRR5602271,0.5736015,0.42639852
SRR3680058,0.57360154,0.4263985
SRR5602032,0.38797715,0.6120229
SRR5602142,0.5735993,0.4264008
SRR5602257,0.5709015,0.42909852
SRR5602279,0.030743647,0.9692563
SRR5602258,0.029839694,0.97016025
SRR5602299,0.5206132,0.4793868
SRR5602318,0.3795806,0.62041944
SRR5602315,0.38726005,0.6127399
SRR5602264,0.5731608,0.42683917
