,root:Elder,root:Young
SRR5602230,0.6910596,0.30894044
SRR3680016,0.13015424,0.86984575
SRR5602306,0.22178702,0.77821296
SRR5601965,0.4491387,0.55086136
SRR5602018,0.13077085,0.86922914
SRR5602296,0.15025908,0.849741
SRR5601994,0.5971299,0.4028702
SRR5601967,0.1998326,0.8001673
SRR3680034,0.4391507,0.56084937
SRR5602226,0.7024842,0.29751587
SRR5602133,0.7030621,0.29693794
SRR5602266,0.44328126,0.55671865
SRR3679977,0.67733914,0.32266092
SRR3680084,0.14327899,0.85672104
SRR5602327,0.6897877,0.3102123
SRR5602342,0.6835543,0.31644574
SRR5602080,0.70104265,0.29895732
SRR5602098,0.25164342,0.7483566
SRR5602184,0.6819983,0.3180017
SRR5602130,0.27834284,0.7216571
SRR5602116,0.12908798,0.870912
SRR5601984,0.6644977,0.3355023
SRR5602185,0.6937658,0.30623418
SRR5602057,0.6863725,0.31362748
SRR5602354,0.69820386,0.3017961
SRR5602141,0.69002336,0.3099766
SRR3680085,0.7017954,0.29820466
SRR5602317,0.69293845,0.30706158
SRR5602023,0.68324,0.31676
SRR5602058,0.20373154,0.79626846
SRR5602292,0.69640917,0.30359083
SRR3680093,0.13715154,0.8628484
SRR5602035,0.6441124,0.35588762
C003,0.4647219,0.53527814
SRR3679936,0.13230686,0.8676931
SRR3680053,0.61010665,0.38989326
SRR5602166,0.64781994,0.35218006
SRR3680063,0.67779917,0.32220078
SRR3679991,0.6118492,0.38815078
SRR5601996,0.6935419,0.30645818
SRR3680035,0.19858699,0.801413
SRR3680058,0.6935419,0.30645818
SRR3680017,0.53210944,0.46789062
SRR5602142,0.7031268,0.29687318
SRR3680070,0.66209996,0.33789998
SRR5602279,0.34800068,0.65199935
SRR5602299,0.23044774,0.7695523
SRR3679968,0.70102894,0.29897103
SRR5602285,0.6740121,0.3259879
SRR5602331,0.6932955,0.30670443
SRR5602174,0.5931948,0.4068052
SRR3680048,0.64467126,0.35532877
SRR5601926,0.643072,0.35692805
SRR5602025,0.6734603,0.3265397
K125,0.12944335,0.87055665
