,root:Elder,root:Young
S320,0.11961761,0.88038236
S290,0.6182946,0.38170546
SRR5602345,0.6715622,0.32843786
S330,0.44559482,0.5544052
SRR5602125,0.12042955,0.8795705
SRR5602220,0.64566964,0.35433033
S050,0.12313643,0.87686354
S080,0.6716109,0.32838914
SRR5602155,0.6665851,0.33341494
SRR5602193,0.4111274,0.5888727
SRR5602335,0.66516024,0.33483973
SRR5602119,0.6181471,0.38185295
S150,0.12074939,0.8792506
SRR5602179,0.6514761,0.34852389
SRR3679961,0.12056642,0.8794336
SRR5602134,0.67076606,0.3292339
S130,0.6659708,0.33402923
S200,0.12441158,0.8755884
S210,0.43078706,0.569213
SRR5602290,0.6715568,0.32844326
SRR5602138,0.51023376,0.48976624
C052,0.6714536,0.32854643
C012,0.11680368,0.8831963
SRR5602168,0.1356805,0.8643195
SRR5602159,0.5212145,0.47878554
SRR5602160,0.6448665,0.35513353
SRR5602010,0.6710143,0.3289857
C010,0.29800582,0.7019941
S240,0.12017455,0.8798255
S030,0.671608,0.32839203
SRR5602324,0.64002895,0.35997105
SRR3679980,0.6716109,0.32838914
SRR5602349,0.28302658,0.7169734
S110,0.120462924,0.8795371
SRR5602182,0.67126465,0.3287354
S100,0.651195,0.34880504
C042,0.034833148,0.96516687
SRR5602351,0.6709903,0.3290097
SRR5602333,0.66603786,0.33396214
S220,0.12109493,0.8789051
SRR5602092,0.6561641,0.34383592
S120,0.66771394,0.33228606
SRR5602260,0.6716108,0.3283892
SRR5602284,0.67134565,0.3286544
C021,0.6716109,0.32838914
SRR5602256,0.37497824,0.62502176
SRR5602234,0.62393713,0.3760629
SRR5602210,0.25331756,0.7466824
S010,0.12829779,0.8717022
S280,0.67131466,0.32868537
S260,0.66196865,0.33803135
S020,0.66992307,0.33007693
SRR5602016,0.6708446,0.32915536
S180,0.6714257,0.32857433
SRR5602145,0.51185066,0.48814937
