,root:Elder,root:Young
S320,0.030871281,0.9691288
S290,0.055565376,0.9444346
SRR5602345,0.5699994,0.43000054
S330,0.23745066,0.7625493
SRR5602125,0.106109485,0.8938905
SRR5602220,0.5067177,0.49328235
S050,0.056672513,0.94332755
S080,0.028677806,0.9713221
SRR5602155,0.56585413,0.4341459
SRR5602193,0.51499856,0.48500142
SRR5602335,0.5266088,0.47339115
SRR5602119,0.44653198,0.553468
S150,0.028873285,0.9711267
SRR5602179,0.50485086,0.49514917
SRR3679961,0.5324809,0.46751907
SRR5602134,0.566888,0.43311194
S130,0.045644484,0.9543555
S200,0.4346431,0.56535685
S210,0.028963614,0.97103643
SRR5602290,0.028677806,0.9713221
SRR5602138,0.51864314,0.48135686
C052,0.5688024,0.4311976
C012,0.28210983,0.7178902
SRR5602168,0.03999362,0.9600064
SRR5602159,0.5182009,0.48179913
SRR5602160,0.5512339,0.44876608
SRR5602010,0.56853753,0.4314624
C010,0.04143778,0.9585622
S240,0.029419176,0.9705809
S030,0.4131037,0.5868963
SRR5602324,0.50329757,0.49670234
SRR3679980,0.028677806,0.9713221
SRR5602349,0.49528506,0.50471497
S110,0.14005183,0.8599482
SRR5602182,0.56683636,0.43316367
S100,0.06549611,0.9345039
C042,0.072653286,0.92734677
SRR5602351,0.567988,0.43201205
SRR5602333,0.037698265,0.9623017
S220,0.5129042,0.48709574
SRR5602092,0.5112859,0.4887141
S120,0.5569337,0.44306627
SRR5602260,0.23505884,0.76494116
SRR5602284,0.5696715,0.43032846
C021,0.5678711,0.4321289
SRR5602256,0.27102223,0.72897774
SRR5602234,0.51097405,0.48902592
SRR5602210,0.54531366,0.45468637
S010,0.04444741,0.9555526
S280,0.57016444,0.4298356
S260,0.06517329,0.93482673
S020,0.51676494,0.4832351
SRR5602016,0.5298112,0.4701888
S180,0.56682456,0.43317544
SRR5602145,0.18467459,0.81532544
