,root:Elder,root:Young
K113,0.20112593,0.798874
K106,0.5892323,0.4107677
K306,0.11445039,0.8855496
SRR5601981,0.5170152,0.48298475
SRR5602171,0.6292688,0.37073115
SRR5602262,0.5174617,0.48253834
SRR5601994,0.53485525,0.4651447
SRR3679990,0.6081745,0.3918255
SRR5602133,0.6459637,0.35403624
SRR5602202,0.64275825,0.35724175
SRR5602343,0.1496507,0.85034925
SRR3679946,0.15068606,0.849314
SRR3680084,0.11508407,0.8849159
SRR5602224,0.11486393,0.88513607
SRR5602341,0.6475706,0.3524294
SRR5602255,0.6325276,0.3674724
SRR5602021,0.633469,0.366531
SRR5602215,0.11355267,0.8864473
SRR5602336,0.6438383,0.35616174
SRR5602031,0.54157233,0.4584277
SRR5602289,0.6456113,0.35438874
SRR5602304,0.61997944,0.38002056
SRR5602139,0.6465088,0.35349128
SRR3680093,0.11315924,0.88684076
SRR5602093,0.5105212,0.4894788
SRR5602118,0.62040496,0.37959507
SRR5602026,0.18001302,0.819987
SRR3680036,0.60457087,0.3954292
SRR3679976,0.19748576,0.8025142
SRR5602115,0.64353764,0.35646233
SRR5602166,0.5926855,0.4073145
SRR5601927,0.63732105,0.36267892
SRR5602175,0.60864836,0.3913516
SRR3680086,0.6346183,0.36538166
SRR5602114,0.6304267,0.36957327
SRR5602312,0.6403532,0.35964677
SRR3680046,0.6475706,0.3524294
SRR3679945,0.6346664,0.36533356
SRR5602263,0.3275351,0.6724649
SRR5602313,0.64752656,0.35247347
SRR5602270,0.20794319,0.7920568
C002,0.11365465,0.8863453
SRR5602123,0.11387369,0.88612634
SRR5601934,0.6475706,0.3524294
SRR5601959,0.11387369,0.88612634
SRR3679968,0.64433324,0.3556668
SRR5602285,0.6417637,0.3582363
SRR5602214,0.6475622,0.35243782
SRR5602012,0.4954715,0.50452846
SRR5602331,0.11387369,0.88612634
SRR5602094,0.6471711,0.35282892
SRR5602305,0.3054084,0.69459164
SRR5602020,0.6475706,0.3524294
SRR5602264,0.6392502,0.36074984
SRR5602025,0.5883838,0.41161624
